0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000021e-03	2.000000000000000042e-02	7.000000000000000666e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000056e-01	8.660553794562666618e-04	3.752578143031528383e-08	3.519409680303953436e-13	3.837884725095368470e-05	1.498790383877469543e-07	5.038317491669735116e-25	4.324768977669803917e-08	9.013998421184359587e-04	1.924351743715168423e-04	1.659246738386507252e-13	7.500518876666026332e-07	1.864183826595034593e-02	6.958169772914304940e-02	4.183022708570880680e-04	2.590594109984798458e-15	2.257172172786681553e-04
2.000000000000000111e-01	8.547067337948926861e-04	3.611914870825978235e-08	3.387486593706135588e-13	6.724199569837549094e-05	1.221567027245259145e-07	4.106407431243457786e-25	4.134401865173860427e-08	8.582968695596779893e-04	2.180937333483463100e-04	1.880519516483148461e-13	7.305236008939320917e-07	1.818130769441066164e-02	6.910692402317500371e-02	8.930759768251418347e-04	3.686510273325574860e-15	6.748600865823320156e-04
3.000000000000000444e-01	8.543971438395751372e-04	3.519381535225669816e-08	3.300702866786998121e-13	9.528476857332267866e-05	1.139730599139905972e-07	3.831307679367777021e-25	4.025177700155615216e-08	8.352186411429559851e-04	2.134500383188391341e-04	1.840519248271835310e-13	7.299944794015121283e-07	1.772194194943444920e-02	6.865252080507334986e-02	1.347479194926746353e-03	4.659027292411936688e-15	1.133915183359281631e-03
4.000000000000000222e-01	8.539434163775064951e-04	3.428869150859405199e-08	3.215814518203868935e-13	1.226033783178327816e-04	1.098716273759973327e-07	3.693434989544424224e-25	3.925406031151586258e-08	8.149741465445772479e-04	2.068372051643528988e-04	1.783539401677098492e-13	7.292193583758381155e-07	1.727533796475334490e-02	6.821298903268908920e-02	1.787010967311005501e-03	5.583840561338956816e-15	1.580063890335338265e-03
5.000000000000000000e-01	8.534077536831553108e-04	3.340887284721684983e-08	3.133299452732876884e-13	1.492186193477086241e-04	1.073241819151748389e-07	3.607800926011367964e-25	3.828740326411690685e-08	7.954000032184306568e-04	2.003379932189174875e-04	1.727537986590552002e-13	7.283047940477370858e-07	1.684263205186253831e-02	6.778732237101775526e-02	2.212677628982313415e-03	6.481984167067754816e-15	2.012232311402243918e-03
6.000000000000000888e-01	8.528083604627850929e-04	3.255442143395904660e-08	3.053163491310435544e-13	1.751513334170193802e-04	1.055406887702417724e-07	3.547847780236907311e-25	3.734681675342508409e-08	7.763308738583365922e-04	1.940794256641064979e-04	1.673610263706594208e-13	7.272820996756487234e-07	1.642340645750041059e-02	6.737495856631811608e-02	2.625041433681980785e-03	7.362528162715777205e-15	2.430856467154378885e-03
7.000000000000000666e-01	8.521492777206785560e-04	3.172461129516069368e-08	2.975338547447198545e-13	2.004215187801661484e-04	1.041915947692141581e-07	3.502497335068809861e-25	3.643134559599910747e-08	7.577454131556192983e-04	1.880591255510001211e-04	1.621735777266114854e-13	7.261583915203384527e-07	1.601715308157121778e-02	6.697538816975961984e-02	3.024611830240456212e-03	8.230261212005619221e-15	2.836448512924282135e-03
8.000000000000000444e-01	8.514333688226238817e-04	3.091868098483602047e-08	2.899753207830263403e-13	2.250484254079732158e-04	1.031155313729860757e-07	3.466325046676539819e-25	3.554031113433408762e-08	7.396318873242333294e-04	1.822668659137616936e-04	1.571826385784610842e-13	7.249387815066230089e-07	1.562337930752556205e-02	6.658812607953769336e-02	3.411873920462408713e-03	9.088039850174817970e-15	3.229503938850999869e-03
9.000000000000000222e-01	8.506633409650797215e-04	3.013589133540618838e-08	2.826338148559329752e-13	2.490505995550646215e-04	1.022220682643586476e-07	3.436291021398437549e-25	3.467306695733598314e-08	7.219793143377074276e-04	1.766924574444424278e-04	1.523794271217542172e-13	7.236281196918432578e-07	1.524161534698759667e-02	6.621271007011815535e-02	3.787289929881970142e-03	9.937710798456396591e-15	3.610495250206942862e-03
1.000000000000000000e+00	8.498418350363130423e-04	2.937552464165362452e-08	2.755026058612686596e-13	2.724460193656325514e-04	1.014582881088067225e-07	3.410616397166936266e-25	3.382897930443154376e-08	7.047768293343881132e-04	1.713261907628764349e-04	1.477555752539511514e-13	7.222311445783267233e-07	1.487141139601883509e-02	6.584869744949471693e-02	4.151302550505392951e-03	1.078055209209539998e-14	3.979874901295868232e-03
1.100000000000000089e+00	8.489714185715592628e-04	2.863688681996663179e-08	2.685751842355084898e-13	2.952520749048937821e-04	1.007903928433618507e-07	3.388165022847460409e-25	3.300742863884319719e-08	6.880137063152675725e-04	1.661588601527733795e-04	1.433031490297039705e-13	7.207524695514754131e-07	1.451233801011637785e-02	6.549566543591688050e-02	4.504334564083219833e-03	1.161748721742639324e-14	4.338074913382683646e-03
1.200000000000000178e+00	8.480545889315578133e-04	2.791930588697706692e-08	2.618452476854588542e-13	3.174856078101347969e-04	1.001958883513422885e-07	3.368180739276051404e-25	3.220780895864626493e-08	6.716793566872682674e-04	1.611817299982398494e-04	1.390146197286248628e-13	7.191965858085202993e-07	1.416398471708042381e-02	6.515320980895168701e-02	4.846790191048367356e-03	1.244921071379438000e-14	4.685508265010312860e-03
1.300000000000000044e+00	8.470937737887237855e-04	2.722213132357738808e-08	2.553066952235963204e-13	3.391629329930654041e-04	9.965919730366784218e-08	3.350139901102871764e-25	3.142952780302743726e-08	6.557633383567946931e-04	1.563865078955431985e-04	1.348828406743269052e-13	7.175678615922973264e-07	1.382595904284193884e-02	6.482094396610235676e-02	5.179056033897711485e-03	1.327626181560051225e-14	5.022569866656704032e-03
1.400000000000000133e+00	8.460913314798212265e-04	2.654473338000097790e-08	2.489536206506659486e-13	3.602998576115217432e-04	9.916916991910861897e-08	3.333667698834608720e-25	3.067200621967099383e-08	6.402553643632012334e-04	1.517653191786664559e-04	1.309010252727002925e-13	7.158705412058789490e-07	1.349788560192507342e-02	6.449849804088342298e-02	5.501501959116661747e-03	1.409907044033001490e-14	5.349637470623072599e-03
1.500000000000000000e+00	8.450495514965319878e-04	2.588650241008488246e-08	2.427803063119663762e-13	3.809116988092224555e-04	9.871748314767985181e-08	3.318484345993504903e-25	2.993467870585281059e-08	6.251453102390328335e-04	1.473106829372249982e-04	1.270627263368457444e-13	7.141087444852996160e-07	1.317940523462001606e-02	6.418551806508715485e-02	5.814481934912938549e-03	1.491798723565100723e-14	5.667072534350582440e-03
