1.000000000000000000e+04	7.083205259549815601e-09	1.491287983739120845e-11	7.194812669170507000e-21	2.872805470350947865e-07	3.012503078201186320e-09	6.926967021504016337e-31	1.197517484788404708e-12	6.377132515542587072e-07	2.841291343286266876e-14	1.188917647539871897e-22	6.108879375878634379e-06	1.149805914977707052e-10	2.907415116215564378e-09	1.992938763183981811e-03	1.324529323257635594e-15	1.389477720669889056e-08	4.776788608450033555e-18	5.017179677832952765e-17	1.667063212043189482e-02	9.667765458847174531e-02	1.329377975286407049e-03	8.173641941629713141e-16	3.328436805255228972e-03
1.100000000000000000e+04	7.133624280162694909e-09	1.489978378578779905e-11	7.188494396753982484e-21	2.989864649657251764e-07	2.847452905438113875e-09	6.547449698552090522e-31	1.196466355510135376e-12	6.371535042240259371e-07	2.834911490015136858e-14	1.244955953416261180e-22	6.117189071996082282e-06	1.197151991890590329e-10	3.027135753622197269e-09	1.992917860877153283e-03	1.466385977393865751e-15	1.387561123479459290e-08	5.038046492696383798e-18	5.088859524139354462e-17	1.653827123088552620e-02	9.654531335118160529e-02	1.461738750200926957e-03	8.422256795072396820e-16	3.460786587950170305e-03
1.200000000000000000e+04	7.184820844602074376e-09	1.488671847483755890e-11	7.182190955358775992e-21	3.106552486333711340e-07	2.709409238769211890e-09	6.230031292090594672e-31	1.195417694461627814e-12	6.365950712932383428e-07	2.828547673891869145e-14	1.301765635264681203e-22	6.125522109447160229e-06	1.244586985426995906e-10	3.147081228072197424e-09	1.992899521417626323e-03	1.610171896298411748e-15	1.385648010483905057e-08	5.302216869461168995e-18	5.162165062230190441e-17	1.640602649649911676e-02	9.641308784840857404e-02	1.593983397743820507e-03	8.658051407658155654e-16	3.593020223574076941e-03
1.300000000000000000e+04	7.236802718983080067e-09	1.487366310714554563e-11	7.175892311150925032e-21	3.222931002037773120e-07	2.592186159513130772e-09	5.960487864884907585e-31	1.194369828343812991e-12	6.360370616160137132e-07	2.822195947992826657e-14	1.359362820402224701e-22	6.133869949574037604e-06	1.292109473075805413e-10	3.267247942586948417e-09	1.992880961769090409e-03	1.755929780744635744e-15	1.383736450631305946e-08	5.569363013153431450e-18	5.237131349084162064e-17	1.627389773634163594e-02	9.628097855475627187e-02	1.726112092661973496e-03	8.883042034570840051e-16	3.725137893031848016e-03
1.400000000000000000e+04	7.289585174016104193e-09	1.486061162958681117e-11	7.169595543762233698e-21	3.339044530925189195e-07	2.491355810607527884e-09	5.728637976766981463e-31	1.193322282495309015e-12	6.354792226492722543e-07	2.815855233301362257e-14	1.417765315700890209e-22	6.142230016848053485e-06	1.339719122110533456e-10	3.387635055831421251e-09	1.992861354007308128e-03	1.903704908966905051e-15	1.381825882727732609e-08	5.839554879066239381e-18	5.313805197450068246e-17	1.614188488170372263e-02	9.614898642924386840e-02	1.858124899254190920e-03	9.098799250760839771e-16	3.857139669162310078e-03
1.500000000000000000e+04	7.343191697395022835e-09	1.484757378174725901e-11	7.163305352117203886e-21	3.454925710726761823e-07	2.403660864673754566e-09	5.526991710301239597e-31	1.192275835185804176e-12	6.349219687679882717e-07	2.809527256230534246e-14	1.476992904113308370e-22	6.150606634782001313e-06	1.387417026093587452e-10	3.508245333007591317e-09	1.992842038238554561e-03	2.053545770631857846e-15	1.379917200034884548e-08	6.112870265196650683e-18	5.392246432224735181e-17	1.600998786155316198e-02	9.601710881129388309e-02	1.990021885298009184e-03	9.306570344660736579e-16	3.989025620374828975e-03
1.600000000000000000e+04	7.397641063956500691e-09	1.483454829314725520e-11	7.157021123264943361e-21	3.570599096164486983e-07	2.326655002358011063e-09	5.349923984600476271e-31	1.191230372273415174e-12	6.343652389459824025e-07	2.803211686318955929e-14	1.537065017149303425e-22	6.158999288370958700e-06	1.435203305298144385e-10	3.629079078243177236e-09	1.992822842714359229e-03	2.205501182848881454e-15	1.378010287963927151e-08	6.389385556673376951e-18	5.472509330769447854e-17	1.587820656904654140e-02	9.588534604257542560e-02	2.121803155250899173e-03	9.507362382468838711e-16	4.120795855095059010e-03
1.700000000000000000e+04	7.452949410961145048e-09	1.482152746573105421e-11	7.150739143230053128e-21	3.686083524962990707e-07	2.258462718598295090e-09	5.193122252465266402e-31	1.190185288853812446e-12	6.338087113188835707e-07	2.796907192387473288e-14	1.598000987348733276e-22	6.167404641013733604e-06	1.483077384295452268e-10	3.750134836501160639e-09	1.992802709645871695e-03	2.359620441060962886e-15	1.376104437730702536e-08	6.669176650444783962e-18	5.554645486371966394e-17	1.574654091021011545e-02	9.575369966436295122e-02	2.253468801182498607e-03	9.702000202957248867e-16	4.252450462186048614e-03
1.800000000000000000e+04	7.509140407927718540e-09	1.480851746956222103e-11	7.144462388798507112e-21	3.801393647144314055e-07	2.197623898431005581e-09	5.053229117093710090e-31	1.189141079537149409e-12	6.332526492641154708e-07	2.790614886085198583e-14	1.659822210477444852e-22	6.175825388790272845e-06	1.531040082479939758e-10	3.871414679718550697e-09	1.992782481453602046e-03	2.515956459885925004e-15	1.374200218721070638e-08	6.952327716558153512e-18	5.638718967274729365e-17	1.561499082488580249e-02	9.562216871810691465e-02	2.385018881861252892e-03	9.891167898741693626e-16	4.383989508086990478e-03
1.900000000000000000e+04	7.566234318700806608e-09	1.479551635863890777e-11	7.138189921109486885e-21	3.916541071828117448e-07	2.142983626927315829e-09	4.927588960411086364e-31	1.188097570925165495e-12	6.326969600995730422e-07	2.784334270135919358e-14	1.722549883426466469e-22	6.184260704232283529e-06	1.579091378717740358e-10	3.992918554458049642e-09	1.992761890057966143e-03	2.674562567652479071e-15	1.372297452923066034e-08	7.238922020127768377e-18	5.724790180121172734e-17	1.548355624719734321e-02	9.549075361956550767e-02	2.516453462004528477e-03	1.007543912535729763e-15	4.515413052795031607e-03
2.000000000000000000e+04	7.624265264915044496e-09	1.478254760643614056e-11	7.131933065088649847e-21	4.031535242381881846e-07	2.093617075280785996e-09	4.814075225704774533e-31	1.187056677382367701e-12	6.321426638687148928e-07	2.778069955494084850e-14	1.786209031993014997e-22	6.192720511311227422e-06	1.627234120422420588e-10	4.114653660743394890e-09	1.992744105641166240e-03	2.835498856048445678e-15	1.370398311946569003e-08	7.529058711385168530e-18	5.812942089249994798e-17	1.535223695392140889e-02	9.535945371119887437e-02	2.647772763957914350e-03	1.025529896213909358e-15	4.646721324360203985e-03
2.100000000000000000e+04	7.683241334406657849e-09	1.476958257571987658e-11	7.125678004522345491e-21	4.146383751011538333e-07	2.048778698488101642e-09	4.710973602477189458e-31	1.186016071424389003e-12	6.315885205602896209e-07	2.771816373787008824e-14	1.850819230081445543e-22	6.201192771252003475e-06	1.675465485661073702e-10	4.236612862987646335e-09	1.992725255574627746e-03	2.998817549687919262e-15	1.368500141148699784e-08	7.822813897816556427e-18	5.903219712959962468e-17	1.522103279398880592e-02	9.522826988873231424e-02	2.778976938045419395e-03	1.043116381194283285e-15	4.777914466459453821e-03
2.200000000000000000e+04	7.743189965801449677e-09	1.475662895358125594e-11	7.119428448095983417e-21	4.261092903604677489e-07	2.007842543303716053e-09	4.616844770210970371e-31	1.184976398546018439e-12	6.310348744831738033e-07	2.765574974953256425e-14	1.916405067282533418e-22	6.209680995017789186e-06	1.723786589825296207e-10	4.358798981592510747e-09	1.992706419046652751e-03	3.164579396584512671e-15	1.366603655365479065e-08	8.120284368477431066e-18	5.995699085781240607e-17	1.508994370639513485e-02	9.509720020512633931e-02	2.910066044640732732e-03	1.060339035084074395e-15	4.908992547988930318e-03
2.300000000000000000e+04	7.804133195320547666e-09	1.474368274756131364e-11	7.113182469622686643e-21	4.375667718953454894e-07	1.970312950724139656e-09	4.530549007723504283e-31	1.183937304104479447e-12	6.304815360992042654e-07	2.759344936297291664e-14	1.982990345016619517e-22	6.218183368504963609e-06	1.772197121312465747e-10	4.481211228635710725e-09	1.992687026634866986e-03	3.332844473820357440e-15	1.364708480690158668e-08	8.421563479670199391e-18	6.090449481015644993e-17	1.495896961482930977e-02	9.496624575119841372e-02	3.041040159618021120e-03	1.077228776933880654e-15	5.039955643307756500e-03
2.400000000000000000e+04	7.866094419551627492e-09	1.473074092316296840e-11	7.106938605090243439e-21	4.490112534156882093e-07	1.935762645586152216e-09	4.451103836030388211e-31	1.182898573426030717e-12	6.299283916679192179e-07	2.753125803565536865e-14	2.050599853205617484e-22	6.226698605935637623e-06	1.820696890070576787e-10	4.603849123549339145e-09	1.992666661675917324e-03	3.503675229717692162e-15	1.362814336145870129e-08	8.726748498467428304e-18	6.187544142685286666e-17	1.482811046254411264e-02	9.483540674945635518e-02	3.171899339299973260e-03	1.093812753265049352e-15	5.170803807416523255e-03
2.500000000000000000e+04	7.929103371579851864e-09	1.471781088952913581e-11	7.100700429086243797e-21	4.604430956825439825e-07	1.903835673798060848e-09	4.377690772232074447e-31	1.181860791178980311e-12	6.293757523366552408e-07	2.746918879213123828e-14	2.119260602207710867e-22	6.235230013754754170e-06	1.869287011165150462e-10	4.726715485911418657e-09	1.992646349133444204e-03	3.677138515016555727e-15	1.360921907595733375e-08	9.035945736900975659e-18	6.287068020317613034e-17	1.469736617837801018e-02	9.470468196920529824e-02	3.302643654552657806e-03	1.110114698673139260e-15	5.301537111937643446e-03
2.600000000000000000e+04	7.993185526514871279e-09	1.470489022117325861e-11	7.094466771419451199e-21	4.718626081004644360e-07	1.874230729878210264e-09	4.309616992759381740e-31	1.180823757276138309e-12	6.288235114468019052e-07	2.740723640928396739e-14	2.188999236709079208e-22	6.243776562264168975e-06	1.917967409425617660e-10	4.849810125646290134e-09	1.992625753390058711e-03	3.853301350302132416e-15	1.359030969081022098e-08	9.349259759434784916e-18	6.389101486808416839e-17	1.456673668022811716e-02	9.457407167779358081e-02	3.433273187173963535e-03	1.126155557043941518e-15	5.432155644333476474e-03
2.700000000000000000e+04	8.058375045076877125e-09	1.469199076225612543e-11	7.088243346379725689e-21	4.832700591207954889e-07	1.846690892364174829e-09	4.246291730913934730e-31	1.179788425877011443e-12	6.282721771775546852e-07	2.734542322878864762e-14	2.259845457824203198e-22	6.252343260251590022e-06	1.966739864384548820e-10	4.973137542516970246e-09	1.992606473159972205e-03	4.032236841366296043e-15	1.357142618711886533e-08	9.666807927977989282e-18	6.493740831990605725e-17	1.443622182299897708e-02	9.444357642628510574e-02	3.563788082050048205e-03	1.141953929645812330e-15	5.562659544795625459e-03
2.800000000000000000e+04	8.124697855722981843e-09	1.467910723179502585e-11	7.082027606123747130e-21	4.946656855272784723e-07	1.820995854501835708e-09	4.187208412069660294e-31	1.178754372487385880e-12	6.277215234647438745e-07	2.728373912113097769e-14	2.331827502080295172e-22	6.260927928781741254e-06	2.015604023201473177e-10	5.096696844326951565e-09	1.992587796654531496e-03	4.214016324798380229e-15	1.355256367508744635e-08	9.988700981184623697e-18	6.601071514538885823e-17	1.430582142917804535e-02	9.431319616013646157e-02	3.694188516502474630e-03	1.157526396116066362e-15	5.693048985448646328e-03
2.900000000000000000e+04	8.192180773385213549e-09	1.466623437426725157e-11	7.075817015091529810e-21	5.060496880322953959e-07	1.796955567700692752e-09	4.131930037397110334e-31	1.177721186752761903e-12	6.271713320157644328e-07	2.722217453703428642e-14	2.404974495501991906e-22	6.269528524178244946e-06	2.064559493447553968e-10	5.220487038775278535e-09	1.992569029582951564e-03	4.398713347353509149e-15	1.353371721006565132e-08	1.031505291618708922e-17	6.711182584063586708e-17	1.417553537797724278e-02	9.418292941876352242e-02	3.824474611135698487e-03	1.172887797486106992e-15	5.823324096982886514e-03
3.000000000000000000e+04	8.260852793528901268e-09	1.465336924292382586e-11	7.069610151605501490e-21	5.174222366857668690e-07	1.774405254821511313e-09	4.080077717388210231e-31	1.176688618617015084e-12	6.266214693999600809e-07	2.716072313062844952e-14	2.479316834965395073e-22	6.278143728251087133e-06	2.113606031200019091e-10	5.344507509075413138e-09	1.992549760714034009e-03	4.586404397963946587e-15	1.351488412917504074e-08	1.064598298654910115e-17	6.824168889884962647e-17	1.404536359946044130e-02	9.405277704131088934e-02	3.954646435774174587e-03	1.188051471050018218e-15	5.953484945432224902e-03
3.100000000000000000e+04	8.330747155490035697e-09	1.464051447836449044e-11	7.063408289639618007e-21	5.287834828149639944e-07	1.753201327111891483e-09	4.031321283234257741e-31	1.175656883421505495e-12	6.260720503588688731e-07	2.709938982491688047e-14	2.554886965995136648e-22	6.286774731940773682e-06	2.162744228918038911e-10	5.468759753333320699e-09	1.992530353055414500e-03	4.777170476806265260e-15	1.349606686954188672e-08	1.098161873322718077e-17	6.940134827494196740e-17	1.391530601814778764e-02	9.392273878601704873e-02	4.084704065777158659e-03	1.203029436721693511e-15	6.083531604023574742e-03
3.200000000000000000e+04	8.401894787348026968e-09	1.462766664200582373e-11	7.057209770227675676e-21	5.401335576631092641e-07	1.733218164750273689e-09	3.985371883990179953e-31	1.174625706182944611e-12	6.255229284785547017e-07	2.703816828210029091e-14	2.631717431735918611e-22	6.295420003478781706e-06	2.211973772460349218e-10	5.593242977206348080e-09	1.992510325237499980e-03	4.971093499065278955e-15	1.347726227526584029e-08	1.132208778516222553e-17	7.059183622415741616e-17	1.378536255768059507e-02	9.379281536702099853e-02	4.214647577406357287e-03	1.217832598376994059e-15	6.213464150792301528e-03
3.300000000000000000e+04	8.474329340481821533e-09	1.461482511912764233e-11	7.051014296794058237e-21	5.514725768345127165e-07	1.714345189246890781e-09	3.941975254836310145e-31	1.173595034225231870e-12	6.249740756412172050e-07	2.697705691322501519e-14	2.709842393547367276e-22	6.304079389174302447e-06	2.261294744486170807e-10	5.717957389709650637e-09	1.992489603919999578e-03	5.168259120561852228e-15	1.345846975914859325e-08	1.166752408504653140e-17	7.181425777253963449e-17	1.365553315861023527e-02	9.366300594047625994e-02	4.344477030028996885e-03	1.232470847240349917e-15	6.343282647283853687e-03
3.400000000000000000e+04	8.548087911542390329e-09	1.460199296599425946e-11	7.044823343852707778e-21	5.628006467303588683e-07	1.696484873212042510e-09	3.900907140728056566e-31	1.172565116333607855e-12	6.244256243995554948e-07	2.691606127846936328e-14	2.789298018341561457e-22	6.312754275943319610e-06	2.310707849924359154e-10	5.842904773342753184e-09	1.992468609980145664e-03	5.368757620064244565e-15	1.343969212328449668e-08	1.201806980702998708e-17	7.306980677534381308e-17	1.352581772936941804e-02	9.353331018024176047e-02	4.474192515170994505e-03	1.246953181812145927e-15	6.472987182080260950e-03
3.500000000000000000e+04	8.623218965191471392e-09	1.458919008952743059e-11	7.038646515623225815e-21	5.741178659057542933e-07	1.679550795958931853e-09	3.861968825437788795e-31	1.171537548445229093e-12	6.238784245849114542e-07	2.685521780706785743e-14	2.870125209224945673e-22	6.321453225892487702e-06	2.360216522916011476e-10	5.968093811749534175e-09	1.992450050082059370e-03	5.572689268458709729e-15	1.342094773069036089e-08	1.237388716713663510e-17	7.435990539653878860e-17	1.339621612185862114e-02	9.340372897676803288e-02	4.603794180880961713e-03	1.261287823595963300e-15	6.602577905157910529e-03
3.600000000000000000e+04	8.699748273364795180e-09	1.457639541226468746e-11	7.032473643151280313e-21	5.854243268476402497e-07	1.663466082584919724e-09	3.824983542369246969e-31	1.170510642758212663e-12	6.233315774878645213e-07	2.679448770360487827e-14	2.952358348270822471e-22	6.330167293461864003e-06	2.409817753811858950e-10	6.093516894669365764e-09	1.992431063402365192e-03	5.780142549798614480e-15	1.340221710878477181e-08	1.273510953270331208e-17	7.568561994871707995e-17	1.326672816031134426e-02	9.327426114146376845e-02	4.733282202866020971e-03	1.275482304820100812e-15	6.732054989321008265e-03
3.700000000000000000e+04	8.777714387114121723e-09	1.456360746278518074e-11	7.026304016540629999e-21	5.967201024207222295e-07	1.648162184254074722e-09	3.789793669932166607e-31	1.169484277610258921e-12	6.227850182495913475e-07	2.673386782956785517e-14	3.036036876213882868e-22	6.338895807269120288e-06	2.459511487941269711e-10	6.219173883862225039e-09	1.992411440332145667e-03	5.991216443554472547e-15	1.338349893702321291e-08	1.310189166268261204e-17	7.704826989506756444e-17	1.313735379018911818e-02	9.314490726219692984e-02	4.862656635649937990e-03	1.289543559649865069e-15	6.861418489971090814e-03
3.800000000000000000e+04	8.857160774952010999e-09	1.455083051532323367e-11	7.020139697922503446e-21	6.080052632814213746e-07	1.633577718535049110e-09	3.756258065008480237e-31	1.168458801027498640e-12	6.222389323001999468e-07	2.667336602326405844e-14	3.121202898085176353e-22	6.347640768359138245e-06	2.509298687008488148e-10	6.345067211115741401e-09	1.992391778819521068e-03	6.206015965536340763e-15	1.336479710082318110e-08	1.347439902669680046e-17	7.844929704439083373e-17	1.300809292136783160e-02	9.301566631311032618e-02	4.991917569342743319e-03	1.303477942765505739e-15	6.990668499497251949e-03
3.900000000000000000e+04	8.938128518633159778e-09	1.453806222282650138e-11	7.013979554946741936e-21	6.192798696700909130e-07	1.619657594316677994e-09	3.724250050778177753e-31	1.167434009460352475e-12	6.216932109421636952e-07	2.661297671287262930e-14	3.207898755678763351e-22	6.356401193224613889e-06	2.559179177148204690e-10	6.471196436792012856e-09	1.992371758422843350e-03	6.424647457907094081e-15	1.334610944981624200e-08	1.385279760791520852e-17	7.989014141968556011e-17	1.287894547788482648e-02	9.288653826740134178e-02	5.121065079878045316e-03	1.317291325774695045e-15	7.119805097297101683e-03
4.000000000000000000e+04	9.020659821385389155e-09	1.452530106089995817e-11	7.007822852159371357e-21	6.305438920092226172e-07	1.606352246225487426e-09	3.693655656334490007e-31	1.166409806594278351e-12	6.211478034067437898e-07	2.655269910967046391e-14	3.296167587215917756e-22	6.365176300098568016e-06	2.609152457501852232e-10	6.597560294407274927e-09	1.992351150322643066e-03	6.647219181088532711e-15	1.332743462913063970e-08	1.423725631330170490e-17	8.137230132846911217e-17	1.274991238006015909e-02	9.275752429506435581e-02	5.250098246922960295e-03	1.330988128918514199e-15	7.248827353861370983e-03
4.100000000000000000e+04	9.104800644270620788e-09	1.451254376183149713e-11	7.001668013032140238e-21	6.417975521576900627e-07	1.593616974173595687e-09	3.664372098036515206e-31	1.165385904866721174e-12	6.206025560555000266e-07	2.649252524420403447e-14	3.386057020128333099e-22	6.373964795363478531e-06	2.659218933194114234e-10	6.724159808375183032e-09	1.992329520064145109e-03	6.873850820481296772e-15	1.330876963669753661e-08	1.462796245001632484e-17	8.289739457068067179e-17	1.262099157894840465e-02	9.262862356434524436e-02	5.379019119434632831e-03	1.344575395794419111e-15	7.377737323139828794e-03
4.200000000000000000e+04	9.190611002270886519e-09	1.449981251111750294e-11	6.995525741097308748e-21	6.530407964618960712e-07	1.581411092088536042e-09	3.636305822093634256e-31	1.164364086078616977e-12	6.200584177555053561e-07	2.643249502522849710e-14	3.477618688109269314e-22	6.382776512268749615e-06	2.709382456422586336e-10	6.851004719446487910e-09	1.992309919539172070e-03	7.104669282377623283e-15	1.329013476706853875e-08	1.502512014941884485e-17	8.446733062637051748e-17	1.249218416906233003e-02	9.249983546567064341e-02	5.507826602925296883e-03	1.358056594827325097e-15	7.506533909846695510e-03
4.300000000000000000e+04	9.278138710596497949e-09	1.448710303361399764e-11	6.989393973784771008e-21	6.642737195247999050e-07	1.569697897792510151e-09	3.609372435305698319e-31	1.163344029489084617e-12	6.195152181536700895e-07	2.637260221119169334e-14	3.570902487116306904e-22	6.391609653410577307e-06	2.759642838800135366e-10	6.978094551264583840e-09	1.992291765673131002e-03	7.339800052858700834e-15	1.327152606979393074e-08	1.542892515338749928e-17	8.608385784358458930e-17	1.236348948637924425e-02	9.237115990500392726e-02	5.636521361413116687e-03	1.371436441948029987e-15	7.635217778281854460e-03
4.400000000000000000e+04	9.367426087988117189e-09	1.447440078582444777e-11	6.983265694493164742e-21	6.754963462360800603e-07	1.558444001340246708e-09	3.583495160639211815e-31	1.162324554731051274e-12	6.189723284197709112e-07	2.631281917072650857e-14	3.665956874078510519e-22	6.400457814072102441e-06	2.809997550248037923e-10	7.105422906217444913e-09	1.992273056359041700e-03	7.579366142291219522e-15	1.325293024828877976e-08	1.583956623539730023e-17	8.774867149461442794e-17	1.223490763129981423e-02	9.224259736085435590e-02	5.765103294530200297e-03	1.384718786867274358e-15	7.763788836320317452e-03
4.500000000000000000e+04	9.458528560968388414e-09	1.446170855204100207e-11	6.977142246521737080e-21	6.867087134145472181e-07	1.547618925901001256e-09	3.558603919493090009e-31	1.161305876417794909e-12	6.184298626624407398e-07	2.625315065440674831e-14	3.762836593497641336e-22	6.409322282636994109e-06	2.860447321581513430e-10	7.232991632262066298e-09	1.992254177769139847e-03	7.823504416389115636e-15	1.323434985020225834e-08	1.625725843963602765e-17	8.946376230129823062e-17	1.210643852184102240e-02	9.211414752977499509e-02	5.893572484281745481e-03	1.397907397486876456e-15	7.892247153760321987e-03
4.600000000000000000e+04	9.551502380361074888e-09	1.444902682759779026e-11	6.971023868847565699e-21	6.979108568335632329e-07	1.537194873214194860e-09	3.534634792385993497e-31	1.160288060331786130e-12	6.178878564325850607e-07	2.619359781235347252e-14	3.861598146125682859e-22	6.418203411924004106e-06	2.910992557214408721e-10	7.360801752009757097e-09	1.992235207609144038e-03	8.072356364253445656e-15	1.321578525846332083e-08	1.668222336069110131e-17	9.123119729265819013e-17	1.197808206730116218e-02	9.198580951283982787e-02	6.021929021372188391e-03	1.411005802958573317e-15	8.020592834838370308e-03
4.700000000000000000e+04	9.646401716876601900e-09	1.443634951647502259e-11	6.964907620407580609e-21	7.091028075567620966e-07	1.527146372575675411e-09	3.511529211833307263e-31	1.159270592295875963e-12	6.173460354228470223e-07	2.613414907788640087e-14	3.962298551377561247e-22	6.427098345252734387e-06	2.961632180754427730e-10	7.488850543671733733e-09	1.992215283292777129e-03	8.326065542490321106e-15	1.319723098752047979e-08	1.711468438975354169e-17	9.305306615808291932e-17	1.184983821027941683e-02	9.185758499003754407e-02	6.150172963248042718e-03	1.424017294904115838e-15	8.148825919825342795e-03
