1.700000000000000000e+03	2.759862167102221674e-08	6.772101534965801847e-11	1.139772589675742183e-15	1.279072906292733373e-03	1.876947547624777094e-10	6.577888691631367611e-27	6.106692348926262703e-11	1.744759712326625727e-10	7.208832373860890467e-04	1.011413857403083159e-17	1.576441365741738654e-08	2.360834524004523207e-12	7.616839177701176770e-16	1.720940634841033878e-02	9.848849532238262983e-02	1.511504675257065427e-03	4.078157884820760537e-13	7.906212497683951261e-04
1.800000000000000000e+03	2.699720084844556763e-08	6.610325800052982539e-11	1.112545066944122462e-15	1.296927651698078984e-03	1.879115608269759850e-10	6.585486805866103610e-27	5.967936341585390701e-11	1.706675647535017287e-10	7.030294766436002204e-04	9.863660379169206953e-18	1.538782455997170997e-08	2.303992529550599242e-12	7.288487855855980961e-16	1.717251683173984939e-02	9.846946016771458698e-02	1.530539829981944098e-03	4.321239050639677114e-13	8.275101649946493962e-04
1.900000000000000000e+03	2.640639105485473436e-08	6.452119495384171805e-11	1.085918294030206563e-15	1.314355474228818665e-03	1.881210333744957996e-10	6.592827912065689570e-27	5.831870183285064329e-11	1.669244277843821133e-10	6.856026197337171434e-04	9.619170798559501332e-18	1.501954454864523472e-08	2.248427191269101710e-12	6.972974885823205831e-16	1.713654133600361895e-02	9.845091211954316857e-02	1.549087878208925059e-03	4.564596051847250918e-13	8.634850698977054526e-04
2.000000000000000000e+03	2.582612426031641116e-08	6.297418458423642754e-11	1.059881472115162598e-15	1.331365813002797615e-03	1.883235158200108134e-10	6.599924045439443685e-27	5.698466100345647337e-11	1.632464256885033978e-10	6.685932277574539425e-04	9.380537448527790127e-18	1.465942426290151734e-08	2.194114526912292957e-12	6.669886943535266693e-16	1.710145798593138214e-02	9.843283874156555369e-02	1.567161256240859118e-03	4.808219621435034191e-13	8.985678396790583444e-04
2.100000000000000000e+03	2.525632863754819316e-08	6.146159571379428412e-11	1.034423978214341187e-15	1.347967937809803167e-03	1.885193271766473841e-10	6.606786386016528408e-27	5.567695663951356113e-11	1.596333701394149486e-10	6.519920311457004947e-04	9.147630319237122973e-18	1.430731677420018746e-08	2.141030777147642244e-12	6.378821362052414457e-16	1.706724539094428561e-02	9.841522791284459948e-02	1.584772085014897166e-03	5.052100920802166615e-13	9.327798648446507636e-04
2.200000000000000000e+03	2.469692593048103376e-08	5.998279915984819705e-11	1.009535222924144579e-15	1.364170950026274065e-03	1.887087645173318067e-10	6.613425344917333352e-27	5.439529185915059062e-11	1.560850053032477531e-10	6.357899287481754737e-04	8.920321762059621720e-18	1.396307561846687001e-08	2.089152391571499705e-12	6.099381504095165742e-16	1.703388263640261482e-02	9.839806781996940366e-02	1.601932177941964037e-03	5.296231509824583471e-13	9.661420599553929931e-04
2.300000000000000000e+03	2.414783241869925328e-08	5.853716990098049035e-11	9.852046868765206863e-16	1.379983783681819733e-03	1.888921050721313645e-10	6.619850637855933143e-27	5.313935966562420794e-11	1.526010160750152133e-10	6.199779867557298233e-04	8.698486474484628380e-18	1.362655530030220122e-08	2.038456043063212009e-12	5.831178107859188455e-16	1.700134927484325473e-02	9.838134694935971036e-02	1.618653048602351589e-03	5.540603319780325888e-13	9.986748724004491495e-04
2.400000000000000000e+03	2.360895952721569320e-08	5.712408817667988523e-11	9.614219392465914868e-16	1.395415206536768917e-03	1.890696080942899362e-10	6.626071350536560361e-27	5.190884453742702774e-11	1.491810339336497343e-10	6.045474376598333798e-04	8.482001485562560503e-18	1.329761154896461847e-08	1.988918641228233875e-12	5.573829970857201797e-16	1.696962531759350912e-02	9.836505407995757566e-02	1.634945918054017851e-03	5.785208629120730032e-13	1.030398290746048192e-03
2.500000000000000000e+03	2.308021284771060037e-08	5.574293606927478139e-11	9.381765802254537020e-16	1.410473821500321523e-03	1.892415165003788782e-10	6.632095996133710921e-27	5.070342032719691359e-11	1.458246330820944956e-10	5.894896787817526006e-04	8.270746135352029300e-18	1.297610052269959837e-08	1.940517326447808779e-12	5.326962250533271426e-16	1.693869122580034248e-02	9.834917827567390969e-02	1.650821722386066996e-03	6.030040040949499910e-13	1.061331853759786602e-03
2.600000000000000000e+03	2.256149537937482227e-08	5.439310599400954060e-11	9.154583839111047089e-16	1.425168067913625556e-03	1.894080583129290160e-10	6.637932565850371336e-27	4.952275777365914067e-11	1.425313516061676293e-10	5.747962710083427511e-04	8.064602057166842368e-18	1.266188078509355144e-08	1.893229523751860116e-12	5.090210738864730746e-16	1.690852790219935300e-02	9.833370887844275487e-02	1.666291119664540946e-03	6.275090463055299449e-13	1.091494658620624546e-03
2.700000000000000000e+03	2.205270484819634762e-08	5.307399258436405207e-11	8.932571617355892094e-16	1.439506223072964733e-03	1.895694479734352391e-10	6.643588574932890014e-27	4.836651853696967438e-11	1.393006773838094741e-10	5.604589373035357910e-04	7.863453156805094212e-18	1.235481141610639921e-08	1.847032899156998462e-12	4.863217910827280157e-16	1.687911668256893497e-02	9.831863550119623874e-02	1.681364496957262096e-03	6.520353089446607351e-13	1.120905369432236703e-03
2.800000000000000000e+03	2.155373565588192739e-08	5.178499750596686790e-11	8.715628434848576247e-16	1.453496403771494840e-03	1.897258874821398341e-10	6.649071102615604039e-27	4.723435967651865685e-11	1.361320611844164990e-10	5.464695611132181201e-04	7.667185590186526526e-18	1.205475313267382954e-08	1.801905401506245119e-12	4.645635208001843692e-16	1.685043932742588332e-02	9.830394802110357932e-02	1.696051977094981166e-03	6.765821383520836290e-13	1.149582225579287142e-03
2.900000000000000000e+03	2.106447880542145719e-08	5.052552867556664813e-11	8.503654641537898724e-16	1.467146567988375418e-03	1.898775674270292954e-10	6.654386828182675528e-27	4.612593356919271629e-11	1.330249177975899174e-10	5.328201847048365334e-04	7.475687740111057351e-18	1.176156810689640594e-08	1.757825258120436998e-12	4.437122673333388867e-16	1.682247801364462891e-02	9.828963657287906330e-02	1.710363425363586052e-03	7.011489062595599046e-13	1.177543050080026793e-03
3.000000000000000000e+03	2.058482215735823221e-08	4.929500042147001857e-11	8.296551666464315347e-16	1.480464516497524783e-03	1.900246679085620980e-10	6.659542063375799343e-27	4.504088856407914830e-11	1.299786290207633224e-10	5.195030075559919002e-04	7.288850193696089619e-18	1.147512000338703037e-08	1.714770978221578418e-12	4.237349035572358121e-16	1.679521532655218335e-02	9.827569154248577687e-02	1.724308455799951302e-03	7.257350083907506354e-13	1.204805257493551203e-03
3.100000000000000000e+03	2.011465097233476877e-08	4.809283431191010514e-11	8.094222157177776764e-16	1.493457894777278647e-03	1.901673593600184788e-10	6.664542781143923609e-27	4.397887015748230916e-11	1.269925479539326216e-10	5.065103844423270944e-04	7.106565715601051312e-18	1.119527417210250836e-08	1.672721374532272733e-12	4.045991837260336724e-16	1.676863425150465839e-02	9.826210356062183016e-02	1.737896437705931454e-03	7.503398631390212903e-13	1.231385862345899754e-03
3.200000000000000000e+03	1.965384778454260787e-08	4.691845841608427485e-11	7.896569855367302582e-16	1.506134194811846244e-03	1.903058032893905337e-10	6.669394641643263390e-27	4.293952086440552694e-11	1.240659998102767778e-10	4.938348236311082638e-04	6.928729222721189063e-18	1.092189747632431959e-08	1.631655543661633633e-12	3.862737327078960399e-16	1.674271816598931276e-02	9.824886349662402540e-02	1.751136501744773475e-03	7.749629103704959385e-13	1.257301487032893780e-03
3.300000000000000000e+03	1.920229294710368208e-08	4.577130815246567810e-11	7.703499739635360576e-16	1.518500756983666390e-03	1.904401529503195532e-10	6.674103015750780764e-27	4.192248136424555111e-11	1.211982860235468964e-10	4.814689849937668132e-04	6.755237757756859789e-18	1.065485849013268292e-08	1.591552885549532824e-12	3.687280544199414881e-16	1.671745083172732071e-02	9.823596245246289660e-02	1.764037545945983934e-03	7.996036103142061405e-13	1.282568369712455301e-03
3.400000000000000000e+03	1.875986489992465263e-08	4.465082649894507117e-11	7.514918060865544101e-16	1.530564771959492957e-03	1.905705539459466073e-10	6.678673006226501147e-27	4.092739110181925853e-11	1.183886868665949886e-10	4.694056781126785269e-04	6.585990462695207929e-18	1.039402754732425433e-08	1.552393110412091718e-12	3.519325310179254237e-16	1.669281638700464282e-02	9.822339175695987690e-02	1.776608241488130107e-03	8.242614425396360356e-13	1.307202371980631340e-03
3.500000000000000000e+03	1.832644022753057536e-08	4.355646370312623875e-11	7.330732293464149432e-16	1.542333282725003680e-03	1.906971447757464224e-10	6.683109466877703010e-27	3.995388846238369735e-11	1.156364629068232168e-10	4.576378602532209217e-04	6.420888550398247550e-18	1.013927667397340676e-08	1.514156229436304854e-12	3.358584113984149483e-16	1.666879933883934350e-02	9.821114295998911725e-02	1.788857038497131732e-03	8.489359049965214535e-13	1.331218986697825556e-03
3.600000000000000000e+03	1.790189400310171526e-08	4.248767768431564145e-11	7.150851203016649864e-16	1.553813186646914313e-03	1.908200573273642178e-10	6.687417019795651305e-27	3.900161148774588540e-11	1.129408578267786126e-10	4.461586343057864367e-04	6.259835275773223355e-18	9.890479682009209066e-09	1.476822563207533084e-12	3.204778088433704477e-16	1.664538455527478714e-02	9.819920782683284888e-02	1.800792171690757809e-03	8.736265131224475449e-13	1.354633345691282943e-03
3.700000000000000000e+03	1.748610000926585288e-08	4.144393415338896449e-11	6.975184866461745439e-16	1.565011237474120279e-03	1.909394173288066795e-10	6.691600071202938738e-27	3.807019834503643543e-11	1.103011005534287672e-10	4.349612467703846018e-04	6.102735907537459259e-18	9.647512197118539281e-09	1.440372744984371396e-12	3.057636935309367662e-16	1.662255725800670242e-02	9.818757833280958303e-02	1.812421665750480393e-03	8.983327990224306121e-13	1.377460227142341450e-03
3.800000000000000000e+03	1.707893091036852013e-08	4.042470662065894947e-11	6.803644673415543880e-16	1.575934047357561854e-03	1.910553447618138645e-10	6.695662825940383194e-27	3.715928768722408232e-11	1.077164070622304302e-10	4.240390857540590427e-04	5.949497700161830049e-18	9.410251660577599748e-09	1.404787719755610509e-12	2.916898808777362769e-16	1.660030301513713835e-02	9.817624665804806916e-02	1.823753340547583845e-03	9.230543107060189828e-13	1.399714062815122497e-03
3.900000000000000000e+03	1.668025851302502331e-08	3.942947663222748151e-11	6.636143365950578749e-16	1.586588089021621125e-03	1.911679542310412570e-10	6.699609300405262998e-27	3.626851917886462999e-11	1.051859825640556694e-10	4.133856787746916731e-04	5.800029863097722712e-18	9.178577384271016680e-09	1.370048747182363824e-12	2.782310242322038008e-16	1.657860773371573615e-02	9.816520518220003821e-02	1.834794816430364989e-03	9.477906113581382473e-13	1.421408945539925309e-03
4.000000000000000000e+03	1.628995468994580766e-08	3.845773577538294388e-11	6.472595376111204011e-16	1.596979697894435925e-03	1.912773553063441062e-10	6.703443334546975610e-27	3.539753544184520039e-11	1.027090273692403462e-10	4.029946906576457096e-04	5.654243531300389748e-18	8.952371017516248108e-09	1.336137394994287557e-12	2.653626787307763943e-16	1.655745765254460281e-02	9.815444647937560108e-02	1.845553519288709900e-03	9.725412786661522647e-13	1.442558636381164163e-03
4.100000000000000000e+03	1.590788712343683717e-08	3.750897421429717456e-11	6.312914896430608293e-16	1.607115074226271069e-03	1.913836528387191397e-10	6.707168602938994807e-27	3.454597305541454315e-11	1.002847140830596568e-10	3.928599213988782164e-04	5.512051735298001800e-18	8.731513878356766927e-09	1.303035548441986258e-12	2.530608727112330921e-16	1.653683933515444002e-02	9.814396331323539668e-02	1.856036685461993517e-03	9.973059041893343405e-13	1.463176571682153933e-03
4.200000000000000000e+03	1.553392879715494782e-08	3.658270485854908650e-11	6.157019947579844377e-16	1.617000285210172051e-03	1.914869472400995428e-10	6.710788624585380649e-27	3.371348245732702819e-11	9.791224036263715833e-11	3.829753040563206199e-04	5.373369371625001492e-18	8.515892579609267136e-09	1.270725407198543066e-12	2.413029438386145785e-16	1.651673966290782489e-02	9.813374863222001920e-02	1.866251366509672849e-03	1.022084092769662094e-12	1.483275869944318884e-03
4.300000000000000000e+03	1.516794859946936436e-08	3.567843870829264724e-11	6.004828228871165601e-16	1.626641267144312815e-03	1.915873347548393576e-10	6.714306772434206503e-27	3.289970820699768660e-11	9.559077794940716471e-11	3.733349025736938036e-04	5.238113172339920237e-18	8.305393289611414095e-09	1.239189478876906667e-12	2.300666647187945738e-16	1.649714582814143515e-02	9.812379556484897292e-02	1.876204433912251422e-03	1.046875461973469333e-12	1.502869338704345163e-03
4.400000000000000000e+03	1.480981634187111757e-08	3.479569742666675498e-11	5.856259234239823821e-16	1.636043827593810325e-03	1.916849076976099554e-10	6.717726281715267862e-27	3.210429944867061384e-11	9.331950067098236835e-11	3.639329096294106110e-04	5.106201674873470470e-18	8.099904658878753159e-09	1.208410585663881015e-12	2.193306600250876610e-16	1.647804532742667277e-02	9.811409741514554028e-02	1.885902583646441571e-03	1.071679641567455004e-12	1.521969481260441407e-03
4.500000000000000000e+03	1.445940184849157546e-08	3.393401065251825392e-11	5.711233799965588726e-16	1.645213647556525516e-03	1.917797546775803290e-10	6.721050257796535863e-27	3.132690797513082973e-11	9.109757997116390189e-11	3.547636444683280061e-04	4.977555191640245382e-18	7.899317194549308564e-09	1.178371855351869886e-12	2.090743018167442026e-16	1.645942595493873895e-02	9.810464765817181187e-02	1.895352340650183730e-03	1.096496273024110372e-12	1.540588503305602560e-03
4.600000000000000000e+03	1.411657521384781759e-08	3.309291628646550825e-11	5.569674152818429701e-16	1.654156283617911434e-03	1.918719608049728547e-10	6.724281683423047222e-27	3.056718869432192207e-11	8.892418670012627902e-11	3.458215507429606306e-04	4.852095779785350848e-18	7.703523326974804080e-09	1.149056730082215738e-12	1.992776957637172228e-16	1.644127579596245045e-02	9.809543993568879683e-02	1.904560063162483077e-03	1.121325009055729767e-12	1.558738319426234429e-03
4.700000000000000000e+03	1.378120674845377777e-08	3.227196006011641341e-11	5.431503837556128345e-16	1.662877170058448982e-03	1.919616078818665106e-10	6.727423425403720782e-27	2.982479949833831210e-11	8.679849130396475906e-11	3.371011944011393074e-04	4.729747211575054462e-18	7.512417309441186771e-09	1.120448950236888429e-12	1.899216594791680074e-16	1.642358322061131942e-02	9.808646805198316387e-02	1.913531946896737017e-03	1.146165513178169747e-12	1.576430559387822497e-03
4.800000000000000000e+03	1.345316729466174044e-08	3.147069597670980261e-11	5.296647791086050639e-16	1.671381621077183601e-03	1.920487745789026377e-10	6.730478240804146445e-27	2.909940183363775724e-11	8.471966583247116905e-11	3.285972614939419224e-04	4.610434943675952669e-18	7.325895320743248189e-09	1.092532568343780668e-12	1.809877103399721319e-16	1.640633687737651225e-02	9.807772596963966472e-02	1.922274029268171511e-03	1.171017459288806245e-12	1.593676574554436180e-03
4.900000000000000000e+03	1.313232818475596803e-08	3.068868592696191998e-11	5.165032277810511449e-16	1.679674832873077287e-03	1.921335365989646212e-10	6.733448782682836886e-27	2.839066058504777183e-11	8.268688411238985565e-11	3.203045560473296964e-04	4.494086087319510998e-18	7.143855375759514709e-09	1.065291934016355008e-12	1.724580435481085819e-16	1.638952568709603833e-02	9.806920780559165440e-02	1.930792193343443871e-03	1.195880531275349222e-12	1.610487443966695078e-03
5.000000000000000000e+03	1.281856140473000203e-08	2.992549979608851527e-11	5.036584907639048560e-16	1.687761885851871754e-03	1.922159668282368130e-10	6.736337605385189486e-27	2.769824435112648894e-11	8.069932292585441858e-11	3.122179978793784079e-04	4.380629377706599220e-18	6.966197350365388194e-09	1.038711697655265572e-12	1.643155164630595661e-16	1.637313883672525047e-02	9.806090782709843412e-02	1.939092171863250093e-03	1.220754422636226339e-12	1.626873980547148503e-03
5.100000000000000000e+03	1.251173966002782655e-08	2.918071534711607743e-11	4.911234616349207828e-16	1.695647746701076618e-03	1.922961354790219432e-10	6.739147169548617008e-27	2.702182552795799830e-11	7.875616266380012663e-11	3.043326205333623104e-04	4.269995145034904440e-18	6.792822954269776278e-09	1.012776804481611873e-12	1.565436293115878726e-16	1.635716577349361281e-02	9.805282044797720975e-02	1.947179551010402073e-03	1.245638836129506590e-12	1.642846736935262703e-03
5.200000000000000000e+03	1.221173650052293281e-08	2.845391825517041943e-11	4.788911671357471890e-16	1.703337270448279520e-03	1.923741102219763324e-10	6.741879846736840804e-27	2.636108050600783872e-11	7.685658825183303221e-11	2.966435692103290165e-04	4.162115285519298356e-18	6.623635738996959277e-09	9.874724948508605254e-13	1.491265084052719328e-16	1.634159619917665077e-02	9.804494022493311089e-02	1.955059774079806641e-03	1.270533483438902088e-12	1.658416011224830323e-03
5.300000000000000000e+03	1.191842639635194641e-08	2.774470203379943615e-11	4.669547659319041211e-16	1.710835202608197107e-03	1.924499563082847784e-10	6.744537923721555814e-27	2.571568976937074525e-11	7.499978979668575965e-11	2.891460986144678822e-04	4.056923231187067342e-18	6.458541080735631328e-09	9.627843003082440503e-13	1.420488879151436118e-16	1.632642006423989933e-02	9.803726185385021330e-02	1.962738145187401060e-03	1.295438084848101050e-12	1.673591852827535902e-03
5.400000000000000000e+03	1.163168514062160249e-08	2.705266880560906225e-11	4.553075615828495468e-16	1.718146181246302945e-03	1.925237366849961326e-10	6.747123606524466603e-27	2.508533867297468933e-11	7.318496498838705917e-11	2.818355709019976880e-04	3.954353921124967056e-18	6.297446359730491240e-09	9.386980407274243959e-13	1.352961198800483085e-16	1.631162756224439556e-02	9.802978016626089086e-02	1.970219832800833119e-03	1.320352368936506890e-12	1.688384068054744154e-03
5.500000000000000000e+03	1.135138806262152444e-08	2.637742453788278136e-11	4.439429223557871921e-16	1.725274739070983181e-03	1.925955121012795611e-10	6.749639024141113427e-27	2.446971371393013194e-11	7.141130968306804463e-11	2.747074535785382922e-04	3.854343771996123119e-18	6.140259851210942791e-09	9.151998083416334813e-13	1.288540109398354039e-16	1.629720912425542886e-02	9.802249012584557386e-02	1.977509873239643480e-03	1.345276072284951957e-12	1.702802225720315057e-03
5.600000000000000000e+03	1.107741396380776462e-08	2.571858872893007226e-11	4.328544442503035353e-16	1.732225305431632891e-03	1.926653412106587951e-10	6.752086232123725052e-27	2.386851053801776735e-11	6.967803919818842698e-11	2.677573175041552149e-04	3.756830650088402779e-18	5.986892980217550394e-09	8.922759976452555232e-13	1.227091000770619882e-16	1.628315541352392745e-02	9.801538682511455602e-02	1.984613173993577014e-03	1.370208939201131935e-12	1.716855662453868657e-03
5.700000000000000000e+03	1.080964121370461949e-08	2.507578435453930234e-11	4.220357817936298564e-16	1.739002208328549633e-03	1.927332806644492637e-10	6.754467215855781260e-27	2.328142589766304851e-11	6.798436756306592851e-11	2.609808348930150860e-04	3.661753843253418404e-18	5.837257981297400800e-09	8.699132634855626184e-13	1.168483431514135461e-16	1.626945732020479776e-02	9.800846548213380804e-02	1.991534516996719840e-03	1.395150721455324060e-12	1.730553487975270777e-03
5.800000000000000000e+03	1.054794984887174809e-08	2.444864291980305483e-11	4.114807330646409476e-16	1.745609676417327278e-03	1.927993852009719014e-10	6.756783893678608278e-27	2.270816187847689004e-11	6.632951888152175008e-11	2.543737772929840590e-04	3.569054032590825202e-18	5.691269074488082371e-09	8.480985408725507183e-13	1.112592459650300328e-16	1.625610595614055895e-02	9.800172143731421259e-02	1.998278561838134210e-03	1.420101178026075127e-12	1.743904590325661948e-03
5.900000000000000000e+03	1.029222115680864502e-08	2.383680321749151741e-11	4.011832187968301905e-16	1.752051841007264176e-03	1.928637077281036792e-10	6.759038119784371968e-27	2.214842500336756971e-11	6.471272526078508127e-11	2.479320136039321327e-04	3.478673264661283630e-18	5.548842176286758346e-09	8.268190324995081666e-13	1.059298163444759405e-16	1.624309264971456751e-02	9.799515015026288856e-02	2.004849848910732028e-03	1.445060074856808439e-12	1.756917640998030463e-03
6.000000000000000000e+03	1.004233776892474180e-08	2.323991134934210793e-11	3.911372827366203349e-16	1.758332737995862592e-03	1.929262994020008748e-10	6.761231686975006978e-27	2.160192635810165303e-11	6.313322740320053111e-11	2.416515081264682368e-04	3.390554924130273129e-18	5.409894904606044120e-09	8.060622082603044156e-13	1.008485479304438680e-16	1.623040894089665051e-02	9.798874719676339828e-02	2.011252802430988241e-03	1.470027184624813834e-12	1.769601099908191515e-03
