0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000021e-03	2.000000000000000042e-02	7.000000000000000666e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+01	-1.070910748685280787e-13	-6.074804308225000878e-17	-4.140200515971769452e-23	3.686655195086973293e-12	6.610004365617561661e-16	1.028628160496372718e-31	-2.115838992045410291e-18	-1.336995380497175913e-16	-5.258866427345697279e-16	-3.812315006764222394e-25	1.965588637173947169e-03	8.858567129579456142e-14	1.132768509640667453e-13	1.334563361469837359e-09	5.442596152857485310e-09	1.469540045689109300e-16	3.439127433106668931e-05	7.860178175480059323e-16	1.330756316187427662e-08	3.446076820011958599e-21	1.789988182223011329e-02	6.993429318160351849e-02	2.065720122189022411e-03	2.698059745751408493e-20	6.570681839621301883e-05	3.440458189428710671e-05
2.000000000000000000e+01	-1.390679676805072320e-14	-8.324731071120924693e-18	-5.673607576726707478e-24	3.619792473562761248e-12	6.490079223159017046e-16	1.009965785729117849e-31	-2.899478092796585150e-19	-1.825509594774091677e-17	-6.912791250743653734e-17	-5.011295427962557589e-26	1.929926859518804215e-03	8.680575690063767891e-14	1.110015654952144725e-13	1.307748522436871377e-09	5.333240281136262942e-09	1.440013368461017116e-16	7.003939449558254759e-05	7.702423647893982349e-16	2.710120195838569199e-08	-2.274406387118117999e-25	1.786422004469843602e-02	6.993429318160643282e-02	2.065733915801916225e-03	5.207683487483205595e-20	6.570681839288337975e-05	7.006649569726851356e-05
3.000000000000000000e+01	2.019914566614570457e-18	1.304980375750331447e-21	8.894073142462110425e-28	3.554269960389539482e-12	6.372559436447326908e-16	9.916777248836573605e-32	4.545206678815793661e-23	2.862198612184466426e-21	1.102184373643822022e-20	7.990064226370537518e-30	1.894980360716893523e-03	8.506773220568966432e-14	1.087798014113169820e-13	1.281564762631072699e-09	5.226458067191930319e-09	1.411181690331225219e-16	1.049725095219209494e-04	7.548498812069618698e-16	4.061799885125817872e-08	2.750230277579932608e-29	1.782927354585939900e-02	6.993429318160686303e-02	2.065747432653637031e-03	7.671819581510467237e-20	6.570681839238544635e-05	1.050131275206689705e-04
4.000000000000000000e+01	-8.056707199591940279e-19	-4.201809960899666928e-22	-2.863533109950782689e-28	3.490056230457237270e-12	6.257388548693525019e-16	9.737551923314625512e-32	-1.463477363548838747e-23	-9.213280631336003265e-22	-3.509100076735622507e-21	-2.543859841258143025e-30	1.860732352054005447e-03	8.337039051490306372e-14	1.066100179194006136e-13	1.255993902836062892e-09	5.122175372818665541e-09	1.383024987776807769e-16	1.392074016478345633e-04	7.398289743503664582e-16	5.386445821380211957e-08	2.271355520237791863e-29	1.779502553713226132e-02	6.993429318160686303e-02	2.065760679180176761e-03	1.009137879951379252e-19	6.570681839238554122e-05	1.392612661052371095e-04
5.000000000000000000e+01	5.530151669706798626e-21	3.260268126990828789e-24	2.237064690991996417e-30	3.427120760262117861e-12	6.144511724922934613e-16	9.561896548256536321e-32	1.135541157107862931e-25	7.147211669363850806e-24	2.651663345857582384e-23	1.922273472990787282e-32	1.827166527108952483e-03	8.171256789946882014e-14	1.044907287975718984e-13	1.231018408133427972e-09	5.020320687376922867e-09	1.355523947025858717e-16	1.727603710507928398e-04	7.251686662066084608e-16	6.684689733158352759e-08	-8.420821846264565954e-38	1.776145971212426955e-02	6.993429318160686303e-02	2.065773661684958042e-03	1.246725058185934666e-19	6.570681839238551411e-05	1.728272179472083126e-04
6.000000000000000000e+01	9.878574338259299301e-22	5.847797454297386432e-25	4.133505485339768697e-31	3.365433895482815101e-12	6.033875693537087161e-16	9.389728224070547195e-32	2.036768390598857922e-26	1.280382456463248078e-24	4.303520683146054576e-24	3.119760954203194639e-33	1.794267044373464752e-03	8.009314136189489934e-14	1.024205000553174057e-13	1.206621360249664590e-09	4.920825015019108780e-09	1.328659933592650245e-16	2.056472531887259441e-04	7.108583750940579317e-16	7.957145315943858042e-08	2.128668770898627625e-38	1.772856022932709288e-02	6.993429318160686303e-02	2.065786386306273439e-03	1.480030366211569681e-19	6.570681839238551411e-05	2.057268246408092941e-04
7.000000000000000000e+01	9.228707315944388563e-22	5.430083117894006508e-25	3.846158481696311295e-31	3.304966820569154125e-12	5.925428691596504751e-16	9.220966398892738914e-32	1.891279797261213153e-26	1.188809234765823606e-24	3.963447098584196452e-24	2.873231305069989721e-33	1.762018510979514738e-03	7.851102711698068480e-14	1.003979477401304085e-13	1.182786431655205597e-09	4.823621769060644351e-09	1.302414963742973359e-16	2.378834350492019711e-04	6.968878987075271900e-16	9.204408863507642711e-08	1.255049704326753216e-41	1.769631169587267822e-02	6.993429318160686303e-02	2.065798859006504583e-03	1.709138665398692699e-19	6.570681839238551411e-05	2.379754791370224543e-04
8.000000000000000000e+01	9.083663522362821449e-22	5.335205109814218867e-25	3.778888617537682969e-31	3.245691529635181433e-12	5.819120412394913378e-16	9.055532787003655320e-32	1.858234104863832146e-26	1.168038484693940899e-24	3.894442564750668856e-24	2.823207760412315100e-33	1.730405967108865828e-03	7.696517895028521840e-14	9.842173584432317401e-14	1.159497860835785936e-09	4.728646671131998380e-09	1.276771677251089566e-16	2.694838707373056036e-04	6.832473979343369382e-16	1.042705987356904452e-07	7.393331119534085594e-43	1.766469915194275250e-02	6.993429318160686303e-02	2.065811085578690698e-03	1.934132861840830501e-19	6.570681839238551411e-05	2.695881413341536035e-04
9.000000000000000000e+01	8.936699020652802371e-22	5.239679975363947046e-25	3.711228932812194391e-31	3.187580798536736169e-12	5.714901955155715895e-16	8.893351290547552979e-32	1.824963019881649660e-26	1.147125157897044854e-24	3.824712938237826563e-24	2.772658571280445776e-33	1.699414871033735593e-03	7.545458665840643853e-14	9.649057431619016626e-14	1.136740428794465939e-09	4.635837655349612421e-09	1.251713311512616850e-16	3.004630964225445361e-04	6.699273814894210595e-16	1.162566162847167481e-07	3.986688186739994643e-42	1.763370805580951814e-02	6.993429318160686303e-02	2.065823071658475646e-03	2.155093961181294366e-19	6.570681839238551411e-05	3.005793530373000060e-04
