0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000021e-03	2.000000000000000042e-02	7.000000000000000666e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000021e-02	9.882429001172908858e-04	5.686631378258706318e-07	7.497351324890254897e-13	1.725744946430072477e-11	4.938038523846386081e-14	7.765865235169373971e-34	4.431017873637673133e-07	5.216339008409087838e-04	4.527437504422430407e-04	1.501139264279167332e-12	3.441431557604419131e-05	5.602581775067410030e-16	2.042722467979033179e-18	2.113855786210464839e-13	5.336760311633170203e-14	7.747685412516926971e-19	1.720651067145789987e-12	5.792627141289971861e-20	9.846879246996856924e-11	9.766240429287380275e-07	1.879412377250181884e-02	6.935118397276057722e-02	6.832305417383869543e-04	1.944865751977147508e-25	1.960722752465891817e-04	1.001894435371246774e-10
2.000000000000000042e-02	8.955294598033011711e-04	5.006431721625985955e-07	6.600564552940979780e-13	5.659732834277871424e-11	8.484483100127004318e-14	1.334322365551205904e-33	3.892312585502341470e-07	4.468459887577108745e-04	5.952155344976365389e-04	1.973525873797653413e-12	5.991446652823067512e-05	1.785109038668107862e-15	9.067286628566538827e-18	6.741081937001648013e-13	1.701891873425915687e-13	2.470735451119426812e-18	2.144319636349925566e-11	1.847267724682014210e-19	6.483504080955332783e-10	8.019730134762739719e-07	1.825909738834878213e-02	6.876674911660217437e-02	1.293166668914343294e-03	4.557420876526460074e-25	6.380353468417918452e-04	6.697936044596036828e-10
2.999999999999999889e-02	8.743535120526511710e-04	4.748664330865982077e-07	6.260719650025980867e-13	1.119573782788725493e-10	1.419142628190419164e-13	2.231831531760792638e-33	3.689762370762556440e-07	4.207808901334831914e-04	6.191163959380825178e-04	2.052773008537876829e-12	8.337428955401796115e-05	3.430501204524443299e-15	2.183243471231672993e-17	1.295795037478224263e-12	3.271437862024488905e-13	4.749336691610501812e-18	8.831732713106977947e-11	3.550884560537904790e-19	1.876798741373368533e-09	7.644940654994324507e-07	1.773843670712199963e-02	6.824343977554798990e-02	1.839938357543751931e-03	8.495882437709744433e-25	1.137443826319208939e-03	1.965116068513613930e-09
4.000000000000000083e-02	8.722181964135458177e-04	4.602043204903163031e-07	6.067411869043053331e-13	1.822676888567029124e-10	1.476388785276985465e-13	2.321860482524069585e-33	3.575702648936261086e-07	4.075990489112410226e-04	6.119246057128199801e-04	2.028927847542551302e-12	1.059144789574856406e-04	5.425698836276352492e-15	4.114468781147884596e-17	2.049700972717549588e-12	5.174791699352596045e-13	7.512546216190013287e-18	2.377402336166556212e-10	5.616823158940376746e-19	3.940892706756843091e-09	7.607645814652487666e-07	1.723282529036431962e-02	6.774716513810402629e-02	2.358757462946302775e-03	1.560164423439843554e-24	1.640910254006592217e-03	4.178632940340990670e-09
5.000000000000000278e-02	8.751577966112431125e-04	4.486077800053658333e-07	5.914521111078270358e-13	2.666170993739997022e-10	1.587136037753060798e-13	2.496028473920168037e-33	3.485987960573084077e-07	3.978823092718172046e-04	5.967882323461504634e-04	1.978741241235290783e-12	1.278349086234886061e-04	7.710612502889818001e-15	6.753810927293870862e-17	2.913116837620985063e-12	7.354620542510967987e-13	1.067713060222140626e-17	5.091032888661918103e-10	7.982853297118308659e-19	6.962126636873708668e-09	7.659011694675935814e-07	1.674215494803705032e-02	6.726868458948949414e-02	2.859164756139127850e-03	2.186395032520829608e-24	2.134527176026877748e-03	7.471229925669467497e-09
5.999999999999999778e-02	8.793928805894306918e-04	4.379598826884023980e-07	5.774137425648059861e-13	3.639620885342276898e-10	2.049705304786619677e-13	3.223493525484549687e-33	3.403751738726105309e-07	3.891592364790919293e-04	5.798892285379563449e-04	1.922710368364473254e-12	1.492213103367793863e-04	1.022652209455054649e-14	1.012256179917093729e-16	3.863850349523383761e-12	9.754896491022320797e-13	1.416175088739681000e-17	9.433743117811560076e-10	1.058816116360653370e-18	1.103043212050059674e-08	7.733318384392278236e-07	1.626605732011030675e-02	6.680524052383443601e-02	3.344003795580247854e-03	3.086260420511759844e-24	2.614870245499919480e-03	1.197380643242903329e-08
7.000000000000000666e-02	8.838904599065029863e-04	4.276984224055364969e-07	5.638848591663102625e-13	4.732222679299262596e-10	2.321652090197855224e-13	3.651173885103534719e-33	3.324516839054740975e-07	3.807766376399072256e-04	5.628890614805502624e-04	1.866344068839987828e-12	1.701028955006482902e-04	1.291887776016325181e-14	1.421531086033855759e-16	4.881284278209505227e-12	1.232356811140228355e-12	1.789084097745615529e-17	1.581111928451117173e-09	1.337624908487185199e-18	1.620755273944613903e-08	7.812623450112083955e-07	1.580411213417914906e-02	6.635578788079492252e-02	3.814349017036794149e-03	3.932777182527231589e-24	3.081323055626013739e-03	1.778866466815040842e-08
8.000000000000000167e-02	8.883661897984793674e-04	4.176729046183695274e-07	5.506670463586555519e-13	5.933429546725468765e-10	2.591278252703543039e-13	4.075203844703140182e-33	3.247086500931658160e-07	3.725620970147420531e-04	5.462315134800524181e-04	1.811113768348552344e-12	1.904938337005914124e-04	1.573875858870287171e-14	1.900618544216379373e-16	5.946928498332833962e-12	1.501395418021127082e-12	2.179663102416344615e-17	2.461017240915404342e-09	1.629644832211118719e-18	2.253103165435389432e-08	7.891944871917110968e-07	1.535589627069468797e-02	6.591974517588466975e-02	4.270796188344821824e-03	4.961789532138811073e-24	3.534023308565033619e-03	2.499204889555226019e-08
8.999999999999999667e-02	8.927420276653013362e-04	4.078428855594390179e-07	5.377069823923904593e-13	7.233195299256380298e-10	2.327954594187149421e-13	3.661086858792761431e-33	3.171140646940333170e-07	3.644714755745247486e-04	5.300289153695175856e-04	1.757391916303800690e-12	2.104042760364546532e-04	1.864307268299348628e-14	2.445408304504764307e-16	7.044495804725991943e-12	1.778493509172533140e-12	2.581942530304086593e-17	3.618927735050348389e-09	1.930412682897520873e-18	3.001813112561530696e-08	7.969883278781610485e-07	1.492099507592959361e-02	6.549666380014952660e-02	4.713804139899904419e-03	6.065408287908252087e-24	3.973307282490733637e-03	3.363705886172233556e-08
