0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000021e-03	2.000000000000000042e-02	7.000000000000000666e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000021e-03	1.927559551989606714e-03	1.905565840572851857e-07	4.218459018631332594e-09	1.535800043451498401e-05	4.566108593783578849e-05	4.258866416223130253e-22	9.158455473724177340e-08	3.673446883146942195e-06	3.058348583114091084e-08	5.323293079538614983e-15	3.715485832949248332e-06	1.993483301161857318e-02	6.995415081853424699e-02	4.584918146591211529e-05	8.199536373186015706e-15	1.575120287223875858e-07
2.000000000000000042e-03	1.869143767892453159e-03	1.842343568190888289e-07	4.078500243551941843e-09	4.334584460786756484e-05	7.666494375865744225e-05	7.150640709824398752e-22	8.854598999567972933e-08	3.551562810670134771e-06	2.962521558506292949e-08	5.156502507191464682e-15	3.493698431125697178e-06	1.987578833127923161e-02	6.992296259754525456e-02	7.703740245485136062e-05	2.859565025862793411e-14	3.428334468566930536e-07
3.000000000000000062e-03	1.812647754100031030e-03	1.781525612039644116e-07	3.943864044447461749e-09	7.574966233293168726e-05	1.013005301465148996e-04	9.448441845192188434e-22	8.562298061300456525e-08	3.434314212666406326e-06	2.863602456593665972e-08	4.984329587313428828e-15	3.285691886141096361e-06	1.981869712444335116e-02	6.989814882039513400e-02	1.018511796050074593e-04	5.805782933518877864e-14	5.220133708844891108e-07
4.000000000000000083e-03	1.757999524442035912e-03	1.723002244830344543e-07	3.814307511334365274e-09	1.101199923340266982e-04	1.220912581746755202e-04	1.138763063096715997e-21	8.281025292239227673e-08	3.321489593415095833e-06	2.768599831161403767e-08	4.818973271908308657e-15	3.090562333282815990e-06	1.976348541932650832e-02	6.987718582604028617e-02	1.228141739598830181e-04	9.496329410303846835e-14	6.952296871136203000e-07
5.000000000000000104e-03	1.705130382593411827e-03	1.666669890247178831e-07	3.689601351087926319e-09	1.453461023535575149e-04	1.402184541916474860e-04	1.307839016550058552e-21	8.010282887870652417e-08	3.212889275340152692e-06	2.677290782364824136e-08	4.660045611702890039e-15	2.907469626658973257e-06	1.971008260520269728e-02	6.985889205625200882e-02	1.411079437481366759e-04	1.382598795850435179e-13	8.627165057456198758e-07
6.000000000000000125e-03	1.653974671806371279e-03	1.612430646265200464e-07	3.569528832112676088e-09	1.808259909333936812e-04	1.563515449532130563e-04	1.458315823339579725e-21	7.749600315058245236e-08	3.108324501982285685e-06	2.589476504987502953e-08	4.507200594025448579e-15	2.735632219685894030e-06	1.965842124127497800e-02	6.984259786530666592e-02	1.574021346935127808e-04	1.871890565154139490e-13	1.024694783553650736e-06
7.000000000000000146e-03	1.604469614361499468e-03	1.560191917360530696e-07	3.453884970142522063e-09	2.161995840580260180e-04	1.709150311251793645e-04	1.594152817824252302e-21	7.498532544498187056e-08	3.007616740073067564e-06	2.504981125825989426e-08	4.360132119364839693e-15	2.574322748769459130e-06	1.960843688561778389e-02	6.982787854481813106e-02	1.721214551820371777e-04	2.411682437201579521e-13	1.181374000071148175e-06
8.000000000000000167e-03	1.556555158024505205e-03	1.509866070795361599e-07	3.342475767337407141e-09	2.512383632464836015e-04	1.841990216608874013e-04	1.718055854192698288e-21	7.256658398815295082e-08	2.910597021425838002e-06	2.423644750787026765e-08	4.218561899462439526e-15	2.422863964264762446e-06	1.956006793232145657e-02	6.981444378825599206e-02	1.855562117441709677e-04	2.997306336882072338e-13	1.332953331826537497e-06
9.000000000000001055e-03	1.510173831838039927e-03	1.461370118815764005e-07	3.235117508743945434e-09	2.857920268186852296e-04	1.964127248748622585e-04	1.831976222072503660e-21	7.023579025174893895e-08	2.817105332299136844e-06	2.345319859277718669e-08	4.082233181604914133e-15	2.280625005120364434e-06	1.951325545896799227e-02	6.980208419904233852e-02	1.979158009578015531e-04	3.624906495730791056e-13	1.479622517773613014e-06
