0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000021e-03	2.000000000000000042e-02	7.000000000000000666e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+03	5.346348166156943860e-09	1.208160918999598740e-11	5.828848338375152427e-21	1.682718130379775390e-07	1.542338344328339187e-08	3.706052122766704663e-30	9.701636941263783765e-13	5.166406719833091117e-07	7.076090415610637797e-16	5.012869729952073856e-29	1.616753276806822138e-14	5.685879082067582822e-23	9.845760753586455886e-13	4.020877532657421800e-19	2.313519162072536253e-09	2.729344614470770578e-08	5.573120735077133564e-07	3.833275196231059323e-10	2.466746086226573168e-22	2.950944540352329888e-16	2.712799160484403378e-26	2.614703488146197788e-09	8.684788652199981271e-06	1.990010791567315557e-03	8.315413363119785627e-17	9.744887672947026150e-09	1.776062417602012375e-18	7.117892635587036291e-31	2.858343871374295820e-17	1.789319630954562881e-02	6.790314328725553794e-02	1.068244602287376940e-04	3.457155386246646351e-16	2.105513421409584141e-03
2.000000000000000000e+03	5.373777793791797071e-09	1.207081984224178253e-11	5.823642949755349691e-21	1.846133796857114843e-07	8.431534652520937527e-09	2.025995593772498034e-30	9.692978747046261471e-13	5.161796091860964918e-07	7.058617451471422578e-16	1.001908256031877617e-28	1.612761096859226430e-14	6.005695209996852676e-23	9.805947653337241694e-13	4.221067816601357023e-19	2.432544617979337001e-09	2.874299777421955697e-08	5.865944648650900558e-07	4.028315970072076941e-10	2.770201566037769310e-22	3.096197079843733098e-16	2.852467745404001858e-26	2.752086423419044699e-09	8.698282258474419789e-06	1.989957008060513725e-03	1.643933521801836187e-16	9.729244551495266271e-09	1.880918560437787817e-18	1.420387241484678009e-30	2.887748777800887780e-17	1.778596546593079128e-02	6.779597309188746534e-02	2.140483394223717680e-04	4.406272210538123443e-16	2.212704369857528084e-03
3.000000000000000000e+03	5.401514954458662547e-09	1.206003953470666006e-11	5.818441922629187914e-21	1.964174569337433040e-07	5.968824254548085282e-09	1.434236131153320570e-30	9.684327714185092203e-13	5.157189275562385298e-07	7.041179065908937893e-16	1.499626229812519049e-28	1.608776774741739593e-14	6.328572788134818307e-23	9.766272351996897494e-13	4.419360537128331672e-19	2.550848309791166524e-09	3.018855759086627611e-08	6.159417478330506893e-07	4.223171573357672177e-10	3.092527060365280994e-22	3.240837918364355881e-16	2.992208592906153632e-26	2.889773807840273870e-09	8.711806635217708429e-06	1.989903161402639415e-03	2.464024618534583000e-16	9.713614977697463539e-09	1.986456026154986155e-18	2.122634785241716824e-30	2.917636379066684761e-17	1.767883040332743697e-02	6.768889365246982814e-02	3.211809670570472453e-04	5.004104468965368874e-16	2.319799476282470921e-03
4.000000000000000000e+03	5.429565711819533492e-09	1.204927015504249796e-11	5.813246167718574728e-21	2.070085919646219484e-07	4.710714802965751903e-09	1.131927677184356219e-30	9.675685540362718812e-13	5.152587178638472138e-07	7.023776949141024223e-16	1.994437060565721573e-28	1.604800763806344810e-14	6.654565377550876633e-23	9.726737561835738040e-13	4.616740216304988042e-19	2.668995313513195480e-09	3.163679669722654319e-08	6.453541764965623711e-07	4.417842758489492833e-10	3.433971772101020694e-22	3.384869149911643311e-16	3.132029105164699657e-26	3.027766833479229936e-09	8.725362268468019858e-06	1.989849483871541490e-03	3.291921980524284741e-16	9.698000778003089192e-09	2.092684945320789336e-18	2.818549013965797657e-30	2.948018383658673300e-17	1.757179100779594078e-02	6.758190982509783284e-02	4.282191325265743238e-04	5.452780855352457798e-16	2.426798853131575343e-03
5.000000000000000000e+03	5.457933771225526014e-09	1.203850814838311828e-11	5.808053969958616654e-21	2.170971198894135095e-07	3.946877369758313533e-09	9.483867990627121772e-31	9.667049305022740937e-13	5.147988244488601226e-07	7.006408751774447173e-16	2.486347833541653665e-28	1.600832508381052125e-14	6.983724488058800851e-23	9.687339453344221629e-13	4.813401787884894415e-19	2.787097239773616518e-09	3.308904655313285076e-08	6.748317825785043064e-07	4.612328366484382838e-10	3.794792928600428831e-22	3.528291105603801322e-16	3.271935332813393396e-26	3.166065649171910177e-09	8.738947009187019840e-06	1.989795416262608082e-03	4.127753351291106219e-16	9.682398986870258167e-09	2.199617219387919276e-18	3.508162318413528145e-30	2.978904105645658787e-17	1.746484721073438690e-02	6.747501991211801720e-02	5.351621941109003643e-04	5.818139926723599473e-16	2.533702570018015951e-03
6.000000000000000000e+03	5.486627120251874529e-09	1.202775913144577335e-11	5.802868039170784819e-21	2.269268240429229988e-07	3.433535506717427800e-09	8.250369706529054232e-31	9.658423465141207422e-13	5.143394845518216028e-07	6.989077842907210155e-16	2.975369720066728058e-28	1.596872753035475144e-14	7.316108200315179881e-23	9.648082619331801522e-13	5.009252499794655108e-19	2.905099502791987761e-09	3.454467009436890348e-08	7.043750623143858530e-07	4.806630638891188515e-10	4.175257451452097221e-22	3.671106893601381442e-16	3.411936086738227453e-26	3.304672583078760284e-09	8.752564652419356648e-06	1.989741857297788047e-03	4.971656232224828453e-16	9.666814243723390889e-09	2.307267258497223566e-18	4.191512894857784121e-30	3.010307714455485523e-17	1.735799893222095269e-02	6.736822577470223672e-02	6.420099879886556485e-04	6.130279998363648954e-16	2.640510707874996026e-03
7.000000000000000000e+03	5.515649946316146653e-09	1.201701999637672720e-11	5.797686875951893072e-21	2.366037104290007729e-07	3.064694668365379038e-09	7.364089872428892840e-31	9.649805631185375462e-13	5.138805711351593531e-07	6.971782348730998342e-16	3.461513230538337232e-28	1.592921112353719367e-14	7.651771094099143785e-23	9.608964009224041432e-13	5.204189594944713891e-19	3.022941593371962638e-09	3.600295836637363389e-08	7.339840894812958419e-07	5.000748743776351117e-10	4.575636356343674431e-22	3.813317130204364506e-16	3.552038042081246724e-26	3.443587981341390609e-09	8.766213202841459742e-06	1.989688306568898613e-03	5.823770082544935442e-16	9.651243986399157113e-09	2.415648375467004646e-18	4.868637757149920876e-30	3.042239433307292751e-17	1.725124604009036985e-02	6.726152657552134095e-02	7.487625402976351213e-04	6.405446321211545847e-16	2.747223398018994959e-03
8.000000000000000000e+03	5.545003526219526509e-09	1.200628122112100145e-11	5.792505886326831527e-21	2.461813943887654903e-07	2.786741540902830074e-09	6.696202192757155039e-31	9.641188107599436476e-13	5.134216742894524251e-07	6.954516752912474308e-16	3.944785835242432482e-28	1.588976304345887178e-14	7.990764007614377740e-23	9.569975822780032215e-13	5.398308068979367223e-19	3.140677308470785582e-09	3.746455717237090636e-08	7.636584377560708120e-07	5.194678569749479184e-10	4.996203624790486353e-22	3.954920030833413674e-16	3.692245788175084648e-26	3.582809843806612871e-09	8.779885613739861052e-06	1.989633172700211970e-03	6.684232487876468382e-16	9.635680631572600705e-09	2.524772688041105798e-18	5.539569626107717738e-30	3.074706413024695450e-17	1.714458851219615235e-02	6.715492317593760307e-02	8.554198195901759495e-04	6.653413561182510902e-16	2.853840664456490980e-03
9.000000000000000000e+03	5.574702808186211807e-09	1.199556262043882970e-11	5.787334630051406032e-21	2.556898811210635873e-07	2.569677850219281754e-09	6.174624450369086922e-31	9.632586685502701285e-13	5.129636346977424465e-07	6.937292397328046986e-16	4.425204454553061887e-28	1.585040880375120612e-14	8.333158520044569682e-23	9.531133344820402926e-13	5.591649247374929558e-19	3.258329930250502297e-09	3.892975674445824351e-08	7.933995507862192171e-07	5.388428672765582263e-10	5.437251946953928804e-22	4.095923416160849429e-16	3.832573050194916704e-26	3.722344943552468871e-09	8.793596459152217684e-06	1.989579740845374631e-03	7.553200634699031058e-16	9.620140099825221145e-09	2.634658790951378552e-18	6.204354337851352258e-30	3.107731139916920429e-17	1.703802626687086694e-02	6.704841556224568067e-02	9.619818775534168601e-04	6.880515412830852473e-16	2.960362584406652214e-03
