ligand_name,00-lpdoh2,01-rxt,02-ts-rxt-c1,03-c1,04-ts-c1-c2,05-c2,06-c2-h2o,07-ts-c2-c3,08-c3-boh3,09-c3,10-ts-c3-c4,11-c4,12-ts-rxt-t1,13-t1,14-ts-t1-t2,15-t2,16-t2-h2o,17-ts-t2-t3,18-t3-boh3,19-t3,20-ts-t3-t4,21-t4,22-c5,23-ts-c5-c6,24-t5,25-ts-t5-t6,26-t6,27-ts-t2-xa,28-xa,29-ts-xa-t3,30-ts-t2-xb,31-xb,32-ts-xb-t3,33-ts-rxt-ya,34-ya,35-ts-ya-c1,36-ts-rxt-yb,37-yb,38-ts-yb-c1,39-t2-lig,40-ts-t2-p1,41-p1-boh3,42-p1,43-t3-lig,44-ts-t3-p1,45-p1-h2o,58-c2alt,59-t2-2h2o,60-ts-t2-t3ob,61-t3ob-2h2o,62-t3ob-h2o,63-t3ob,64-ts-t3ob-t4ob,65-t4ob,66-ts-t2-t4ob,67-t4ob-h2o,68-ts-t4ob-t4-4mps,69-t4-boh3,70-t4ob-2h2o,71-ts-t4ob-t4-6mps,72-t4-boh3h2o,73-ts-t4ob-t5ob,74-t5ob-rh,75-t5ob,76-t5ob-1h2o,77-ts-t5ob-t6ob-4mps,78-t6ob,79-t5ob-2h2o,80-ts-t5ob-t6ob-6mps,81-t6ob-1h2o,82-ts-t2-t3-4mps,83-ts-t2-t3-6mps,84-t3-boh3h2o,85-c2dim,86-c2-naphboh2,87-ts-c2-naphboh2-hc1,88-hc1-boh3,89-hc1,90-ts-hc1-hc2,91-hc2,92-ts-hc2-hc3,93-hc3,94-ts-hc3-pd0boh3,95-lpd0boh3,96-hc4,97-ts-hc4-lpd0,98-lpd0,e00-lpdoh2,e01-ecrxt,e02-ts-ecrxt-ec1,e03-ec1,e04-ts-ec1-ec2,e05-ec2,e06-ec2-h2o,e07-ts-ec2-ec3,e08-ec3-bpinoh,e09-ec3,e10-ts-ec3-ec4,e11-ec4,e12-etrxt,e13-ts-etrxt-et1,e14-et1,e15-ts-et1-et2,e16-et2,e17-et2-h2o,e18-ts-et2-et3,e19-et3-bpinoh,e20-et3,e21-ts-et3-et4,e22-et4,e23-ts-etrxt-ec1b,e24-ec1b,e25-ts-ec1b-ec2b,e26-ec2b,e27-ec2b-h2o,e28-ts-ec2b-ec3b,e29-ec3b-bpinoh,e30-ts-ecrxt-et1b,e31-et1b,e32-ts-et1b-et2b,e33-et2b,e34-et2b-h2o,e35-ts-et2b-et3b,e36-et3b-bpinoh,exp_yield,exp_error,max_C_TM,max_C_TM_name,max_T_uncorr,max_T_uncorr_name,max_overall_uncorr_name,ddG_uncorr,17-ts-t2-t3-corr_1.0,max_T_corr_1.0,max_T_corr_1.0_name,max_overall_corr_1.0_name,ddG_corr_1.0,17-ts-t2-t3-corr_3.5,max_T_corr_3.5,max_T_corr_3.5_name,max_overall_corr_3.5_name,ddG_corr_3.5,17-ts-t2-t3-corr_5.0,max_T_corr_5.0,max_T_corr_5.0_name,max_overall_corr_5.0_name,ddG_corr_5.0,exp_name,ddG_corr_3.5_minus,ddG_corr_3.5_plus,comp_yield_1.0_ester,comp_yield_1.0_hc,comp_yield_1.0_main,comp_yield_1.0_ob,comp_yield_1.0_p1,comp_yield_1.0_pd3oac6,comp_yield_1.0_yayb,comp_yield_3.5_ester,comp_yield_3.5_hc,comp_yield_3.5_main,comp_yield_3.5_ob,comp_yield_3.5_p1,comp_yield_3.5_pd3oac6,comp_yield_3.5_yayb,comp_yield_5.0_ester,comp_yield_5.0_hc,comp_yield_5.0_main,comp_yield_5.0_ob,comp_yield_5.0_p1,comp_yield_5.0_pd3oac6,comp_yield_5.0_yayb,barrier_tuning_to_parity_ester,barrier_tuning_to_parity_hc,barrier_tuning_to_parity_main,barrier_tuning_to_parity_ob,barrier_tuning_to_parity_p1,barrier_tuning_to_parity_pd3oac6,barrier_tuning_to_parity_yayb,prediction_quality,kraken_ID,SMILES,dipolemoment_boltz,dipolemoment_delta,dipolemoment_max,dipolemoment_min,dipolemoment_vburminconf,E_oxidation_boltz,E_reduction_boltz,E_solv_cds_boltz,E_solv_elstat_boltz,E_solv_total_boltz,efg_amp_P_boltz,efgtens_xx_P_boltz,efgtens_yy_P_boltz,efgtens_zz_P_boltz,fmo_e_homo_boltz,fmo_e_lumo_boltz,fmo_eta_boltz,fmo_mu_boltz,fmo_omega_boltz,fukui_m_boltz,fukui_p_boltz,nbo_bd_e_avg_boltz,nbo_bd_e_max_boltz,nbo_bd_occ_avg_boltz,nbo_bd_occ_min_boltz,nbo_bds_e_avg_boltz,nbo_bds_e_min_boltz,nbo_bds_occ_avg_boltz,nbo_bds_occ_max_boltz,nbo_lp_P_e_boltz,nbo_lp_P_occ_boltz,nbo_lp_P_percent_s_boltz,nbo_P_boltz,nbo_P_ra_boltz,nbo_P_rc_boltz,nmr_P_boltz,nmrtens_sxx_P_boltz,nmrtens_syy_P_boltz,nmrtens_szz_P_boltz,nuesp_P_boltz,Pint_dP_boltz,Pint_P_int_boltz,Pint_P_max_boltz,Pint_P_min_boltz,pyr_alpha_boltz,pyr_alpha_delta,pyr_alpha_max,pyr_alpha_min,pyr_alpha_vburminconf,pyr_P_boltz,pyr_P_delta,pyr_P_max,pyr_P_min,pyr_P_vburminconf,qpole_amp_boltz,qpole_amp_delta,qpole_amp_max,qpole_amp_min,qpole_amp_vburminconf,qpoletens_xx_boltz,qpoletens_xx_delta,qpoletens_xx_max,qpoletens_xx_min,qpoletens_xx_vburminconf,qpoletens_yy_boltz,qpoletens_yy_delta,qpoletens_yy_max,qpoletens_yy_min,qpoletens_yy_vburminconf,qpoletens_zz_boltz,qpoletens_zz_delta,qpoletens_zz_max,qpoletens_zz_min,qpoletens_zz_vburminconf,somo_ra_boltz,somo_rc_boltz,sphericity_boltz,spindens_P_ra_boltz,spindens_P_rc_boltz,sterimol_B1_boltz,sterimol_B1_delta,sterimol_B1_max,sterimol_B1_min,sterimol_B1_vburminconf,sterimol_B5_boltz,sterimol_B5_delta,sterimol_B5_max,sterimol_B5_min,sterimol_B5_vburminconf,sterimol_burB1_boltz,sterimol_burB1_delta,sterimol_burB1_max,sterimol_burB1_min,sterimol_burB1_vburminconf,sterimol_burB5_boltz,sterimol_burB5_delta,sterimol_burB5_max,sterimol_burB5_min,sterimol_burB5_vburminconf,sterimol_burL_boltz,sterimol_burL_delta,sterimol_burL_max,sterimol_burL_min,sterimol_burL_vburminconf,sterimol_L_boltz,sterimol_L_delta,sterimol_L_max,sterimol_L_min,sterimol_L_vburminconf,surface_area_boltz,vbur_far_vbur_boltz,vbur_far_vbur_delta,vbur_far_vbur_max,vbur_far_vbur_min,vbur_far_vbur_vburminconf,vbur_far_vtot_boltz,vbur_far_vtot_delta,vbur_far_vtot_max,vbur_far_vtot_min,vbur_far_vtot_vburminconf,vbur_max_delta_qvbur_boltz,vbur_max_delta_qvbur_delta,vbur_max_delta_qvbur_max,vbur_max_delta_qvbur_min,vbur_max_delta_qvbur_vburminconf,vbur_max_delta_qvtot_boltz,vbur_max_delta_qvtot_delta,vbur_max_delta_qvtot_max,vbur_max_delta_qvtot_min,vbur_max_delta_qvtot_vburminconf,vbur_near_vbur_boltz,vbur_near_vbur_delta,vbur_near_vbur_max,vbur_near_vbur_min,vbur_near_vbur_vburminconf,vbur_near_vtot_boltz,vbur_near_vtot_delta,vbur_near_vtot_max,vbur_near_vtot_min,vbur_near_vtot_vburminconf,vbur_ovbur_max_boltz,vbur_ovbur_max_delta,vbur_ovbur_max_max,vbur_ovbur_max_min,vbur_ovbur_max_vburminconf,vbur_ovbur_min_boltz,vbur_ovbur_min_delta,vbur_ovbur_min_max,vbur_ovbur_min_min,vbur_ovbur_min_vburminconf,vbur_ovtot_max_boltz,vbur_ovtot_max_delta,vbur_ovtot_max_max,vbur_ovtot_max_min,vbur_ovtot_max_vburminconf,vbur_ovtot_min_boltz,vbur_ovtot_min_delta,vbur_ovtot_min_max,vbur_ovtot_min_min,vbur_ovtot_min_vburminconf,vbur_qvbur_max_boltz,vbur_qvbur_max_delta,vbur_qvbur_max_max,vbur_qvbur_max_min,vbur_qvbur_max_vburminconf,vbur_qvbur_min_boltz,vbur_qvbur_min_delta,vbur_qvbur_min_max,vbur_qvbur_min_min,vbur_qvbur_min_vburminconf,vbur_qvtot_max_boltz,vbur_qvtot_max_delta,vbur_qvtot_max_max,vbur_qvtot_max_min,vbur_qvtot_max_vburminconf,vbur_qvtot_min_boltz,vbur_qvtot_min_delta,vbur_qvtot_min_max,vbur_qvtot_min_min,vbur_qvtot_min_vburminconf,vbur_ratio_vbur_vtot_boltz,vbur_vbur_boltz,vbur_vbur_delta,vbur_vbur_max,vbur_vbur_min,vbur_vbur_vburminconf,vbur_vtot_boltz,vmin_r_boltz,vmin_vmin_boltz,volume_boltz
3a-pph3,0.0,2.765120877838797,13.593425848642948,2.073605342357028,5.964164615659055,-29.89173165578261,-27.99853531257048,-22.379814710336696,-27.701723290546596,-22.71490481536659,7.940192220897698,-7.816572836774513,10.168478669139724,2.5285497734448454,13.641116575385336,-3.6844223826093736,-0.1942142084363394,11.215164615528035,-4.2284731711674794,-3.84318230144597,14.545357851889865,-10.441445327221698,-19.571709428479775,14.128691503808058,11.41408514611792,17.17148536131166,,,,,,,,,,,,,,-7.030930867353295,3.942956321912603,-41.82445345351186,-41.938032683840646,-7.610122191480886,-4.554150633031719,-38.93163438059578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.0001,13.593425848642948,02-ts-rxt-c1,14.545357851889865,20-ts-t3-t4,20-ts-t3-t4,-0.951932003246915,13.804924873617,14.545357851889865,20-ts-t3-t4,20-ts-t3-t4,-0.951932003246915,12.975595459113777,14.545357851889865,20-ts-t3-t4,20-ts-t3-t4,-0.951932003246915,12.739476552454244,14.545357851889865,20-ts-t3-t4,20-ts-t3-t4,-0.951932003246915,3a,0.0,0.0,,,0.0381622008129164,,1.6220621983769822e-08,,,,,0.0649352184727145,,2.4092724202752557e-08,,,,,0.0711695801111638,,2.5936381230310737e-08,,,,,-0.705326656,,7.560020576,,,Good,17.0,c1ccc(P(c2ccccc2)c2ccccc2)cc1,1.460510726,0.0,1.460510726,1.460510726,1.460510726,0.2765862,0.0158004,-7.18,-6.740983837,-13.92098384,1.783838048,-0.72827,-0.728227,1.456498,-0.22839,-0.02949,0.1989,-0.12894,0.041793674,0.35488,0.05202,-0.476896667,-0.47689,1.95295,1.95295,0.224266667,0.22426,0.037103333,0.03714,-0.30781,1.90175,49.37,0.79827,0.74625,1.15315,296.1527,284.3266,284.4367,319.6948,-54.177169,3.92,19.45,34.77,13.27,18.07622581,0.0,18.07622581,18.07622581,18.07622581,0.932082024,0.0,0.932082024,0.932082024,0.932082024,4.561356291,0.0,4.561356291,4.561356291,4.561356291,1.882705291,0.0,1.882705291,1.882705291,1.882705291,1.841550763,0.0,1.841550763,1.841550763,1.841550763,-3.724256054,0.0,-3.724256054,-3.724256054,-3.724256054,0.06051,-0.39438,0.77233,0.04402,0.45545,4.287868079,0.0,4.287868079,4.287868079,4.287868079,6.323592295,0.0,6.323592295,6.323592295,6.323592295,4.278755456,0.0,4.278755456,4.278755456,4.278755456,6.029300445,0.0,6.029300445,6.029300445,6.029300445,6.914110295,0.0,6.914110295,6.914110295,6.914110295,7.181925015,0.0,7.181925015,7.181925015,7.181925015,307.53512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337712053,0.0,1.337712053,1.337712053,1.337712053,25.41766543,0.0,25.41766543,25.41766543,25.41766543,50.68872317,0.0,50.68872317,50.68872317,50.68872317,302.7159072,0.0,302.7159072,302.7159072,302.7159072,13.88438429,0.0,13.88438429,13.88438429,13.88438429,0.0,0.0,0.0,0,0,86.83775327,0.0,86.83775327,86.83775327,86.83775327,0.0,0.0,0.0,0,0,13.88438429,0.0,13.88438429,13.88438429,13.88438429,11.48926263,0.0,11.48926263,11.48926263,11.48926263,86.83775327,0.0,86.83775327,86.83775327,86.83775327,61.42008783,0.0,61.42008783,61.42008783,61.42008783,0.167446513,50.68872317,0.0,50.68872317,50.68872317,50.68872317,302.7159072,1.860160207,-0.0482304,344.20752
3aa-adbrettphos,0.0,5.198916706430095,24.07503178818865,17.953048518351995,22.41903405857242,-18.411758006363645,-13.224763981619148,-7.862067279312578,-11.86871582174869,-11.444519359248504,23.207813576286245,10.539023064340082,19.8851504543428,6.091235301819742,15.698406668218835,0.7341861857549966,9.961714268674408,19.007892088931353,9.604661329020589,-4.973640773949077,16.28324557887361,0.3802707938230649,-3.183983508412774,25.964463073906227,13.10930222339916,27.130375836579795,,,,,,,,19.614693834210048,-0.2397086515451211,21.413136233710063,27.07641001439363,4.129012906443253,36.27193511032152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252,0.0105,24.07503178818865,02-ts-rxt-c1,19.8851504543428,12-ts-rxt-t1,02-ts-rxt-c1,4.18988133384585,21.59765234702032,21.59765234702032,17-ts-t2-t3-corr_1.0,02-ts-rxt-c1,2.477379441168331,20.768322932517098,20.768322932517098,17-ts-t2-t3-corr_3.5,02-ts-rxt-c1,3.3067088556715554,20.53220402585756,20.53220402585756,17-ts-t2-t3-corr_5.0,02-ts-rxt-c1,3.5428277623310898,3aa,0.8293294145032242,0.2361189066595344,,,0.8471834748211513,,,,,,,0.9910661925741254,,,,,,,0.9935034901021867,,,,,,,-1.286150962,,,,,Poor,347.0,COc1ccc(OC)c(P([C@]23C[C@@H]4C[C@@H](C[C@@H](C4)C2)C3)[C@]23C[C@@H]4C[C@@H](C[C@@H](C4)C2)C3)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,3.561859176,1.208761127,3.573547238,2.364786111,2.918373425,0.243288994,0.011800162,-12.37509276,-9.02874059,-21.40383335,1.887453434,-0.946472652,-0.580035139,1.526508269,-0.203905305,-0.027594872,0.176310433,-0.115750088,0.037995725,0.495801633,0.039331513,-0.437478484,-0.425303794,1.946551422,1.942306765,0.214967839,0.204148225,0.04732459,0.052285713,-0.269588514,1.907801785,47.37465214,0.832417211,0.793085698,1.328218844,255.0840508,198.0988816,270.8108947,296.3423281,-54.20195619,5.230765549,21.7809042,42.76495858,13.01523603,30.9528275,7.100250031,37.8456499,30.74539987,31.17246204,0.816870147,0.084909518,0.818651343,0.733741825,0.80777227,11.74457512,0.711057322,12.1584398,11.44738248,11.61585414,8.902922205,0.745017015,9.384619292,8.639602277,8.886623666,-1.365972306,0.822243245,-1.162648994,-1.984892239,-1.573647469,-7.5369499,0.406554697,-7.312976197,-7.719530894,-7.312976197,0.051125841,-0.326105387,0.707333698,0.044487969,0.610035514,5.19845765,0.059906802,5.223515142,5.16360834,5.179594947,8.1606895,2.064742731,9.720983078,7.656240346,8.162903043,5.19845765,0.059906802,5.223515142,5.16360834,5.179594947,7.474237065,1.099507406,7.740149909,6.640642504,6.967438366,7.137107519,1.048354528,7.987401548,6.939047021,7.493075945,8.675828033,2.067586868,10.69535086,8.627763992,10.40703005,616.0170793,41.7827482,44.58586952,48.60109748,4.015227969,5.319471073,158.4010831,153.3800406,167.0746916,13.69465096,13.69465096,22.16685961,16.33912251,24.79735345,8.458230941,12.16282523,124.0103882,47.90837801,170.5232435,122.6148655,154.6222332,78.84802762,9.784438043,78.87480771,69.09036967,69.09036967,541.3827396,149.7090506,687.4045123,537.6954617,684.7294156,22.30776795,1.646253926,22.43674665,20.79049272,20.96934242,0.08451847,0.162115221,0.162115221,0,0,181.0810752,120.4354445,293.7346565,173.299212,262.998641,0.14960806,0.286963828,0.286963828,0,0,44.01277862,19.81570958,44.31602612,24.50031653,25.92065505,16.44409929,3.386639271,17.1444691,13.75782983,13.75782983,277.1900417,39.96806462,299.3132439,259.3451793,264.2339843,95.97891663,13.87751286,107.6213922,93.74387939,101.3639311,0.170995619,120.6307758,53.01063151,127.4204722,74.40984074,74.40984074,705.4613648,1.80591556,-0.075974187,855.2623363
3b-potol3,0.0,3.93511245232253,14.919039794812107,4.182351219427467,6.228659895234366,-29.06749784846905,-25.125482791500797,-19.312861735146285,-24.096994622241855,-22.07327629026082,10.00626744769491,-5.200799235177371,9.754636113893476,2.561494025095366,14.426444789920223,-1.357303178274352,0.4718871898132922,11.380513384694735,2.3650835330254196,-4.346131214162508,13.934477294801004,-10.508275095181736,-20.33381978941613,12.475517567027383,13.019568356156206,20.31562201285748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.647,0.0333,14.919039794812107,02-ts-rxt-c1,14.426444789920223,14-ts-t1-t2,02-ts-rxt-c1,0.4925950048918839,13.9702736427837,14.426444789920223,14-ts-t1-t2,02-ts-rxt-c1,0.4925950048918839,13.140944228280478,14.426444789920223,14-ts-t1-t2,02-ts-rxt-c1,0.4925950048918839,12.904825321620946,14.426444789920223,14-ts-t1-t2,02-ts-rxt-c1,0.4925950048918839,3b,0.0,0.0,,,0.1325318429738264,,,,,,,0.1806428773951569,,,,,,,0.1886860364471374,,,,,,,0.436352063,,,,,Good,9.0,Cc1ccccc1P(c1ccccc1C)c1ccccc1C,0.432100754,0.910924343,1.341424201,0.430499858,1.341424201,0.268474735,0.015653714,-7.679302822,-6.466713063,-14.14601589,1.783929249,-0.72854094,-0.728030327,1.456571267,-0.222588736,-0.028099305,0.194489432,-0.125344021,0.040390801,0.388382065,0.044845599,-0.47598311,-0.475950776,1.952573638,1.952557103,0.232064786,0.232030233,0.041685165,0.041701661,-0.301922943,1.878626272,48.14646016,0.793474964,0.748629365,1.181857029,317.2944074,308.1553823,321.8082451,321.9196947,-54.17980025,4.329517338,19.93002679,38.37914122,13.52005362,19.95671016,7.305238969,27.25291623,19.94767726,24.8493998,0.91817711,0.064482403,0.918251016,0.853768613,0.874965768,4.688753147,2.037165554,6.600232177,4.563066623,6.600232177,1.927383914,2.14563159,4.067263088,1.921631498,3.771224949,1.898294659,2.623457623,1.905327833,-0.718129789,1.448293521,-3.825678572,2.395081509,-2.824436961,-5.21951847,-5.21951847,0.058945868,-0.384740238,0.766261407,0.037886567,0.495338288,4.526788862,0.204584253,4.530295757,4.325711504,4.530295757,6.364474172,0.301477476,6.66547594,6.363998464,6.66547594,4.480815067,0.299318713,4.508678421,4.209359708,4.508678421,6.042970709,0.168186393,6.210989364,6.042802971,6.210989364,6.778336973,0.828111547,7.604455047,6.7763435,7.604455047,6.973442203,0.972539067,7.943453763,6.970914696,7.943453763,346.7369756,2.994845757,1.850205334,2.999654549,1.149449215,1.149449215,3.204811862,1.967343071,3.209252699,1.241909628,1.241909628,2.94772369,7.12993203,10.06264868,2.932716651,9.470666646,16.65843711,24.90535568,41.49702401,16.59166832,32.15804343,68.76593313,8.174790779,68.77764417,60.60285339,60.60285339,347.8794439,3.277982144,350.243703,346.9657209,349.9145659,18.84842813,0.991517612,19.83976539,18.84824778,19.69438464,0.238869985,0.239512166,0.239512166,0,0,97.51066636,8.093501962,105.5873864,97.49388444,105.5873864,0.186967366,0.187470011,0.187470011,0,0,19.86486319,2.093901118,21.95667641,19.86277529,20.86056833,15.93871135,4.61766905,15.95109189,11.33342284,11.38990169,98.59675917,7.138766785,105.7216624,98.58289563,105.5873864,76.53048681,14.31306867,76.56886099,62.25579232,67.09217878,0.203494806,71.76077889,10.02499611,71.77729872,61.75230261,61.75230261,352.6416304,1.820163529,-0.043479131,407.2295423
3c-pipr3,0.0,2.965923936605241,16.900401230835527,4.392880676531259,10.090039973809706,-23.07948787029487,-23.316058974688826,-17.65843277967636,-21.96440338180022,-17.761344347294163,9.76624504069274,-4.1017162404638405,10.619030532960329,2.8586198017202245,14.76247615932376,2.5298047921340983,4.140621833242519,15.574473530350753,3.4566364127498495,-0.5970753466559875,14.49578459611484,-9.966420590257236,-16.636847215348496,15.026657684012738,15.031050250994594,18.72206148421943,,,,,,,,,,,,,,-0.8392940370064058,12.6301986734831,-25.585761054229465,-26.92298392691253,-0.7671304374055173,11.103467913375804,-25.97669950990744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.0131,16.900401230835527,02-ts-rxt-c1,15.574473530350753,17-ts-t2-t3,02-ts-rxt-c1,1.3259277004847745,18.164233788439716,18.164233788439716,17-ts-t2-t3-corr_1.0,17-ts-t2-t3-corr_1.0,-1.263832557604189,17.334904373936496,17.334904373936496,17-ts-t2-t3-corr_3.5,17-ts-t2-t3-corr_3.5,-0.4345031431009687,17.09878546727696,17.09878546727696,17-ts-t2-t3-corr_5.0,17-ts-t2-t3-corr_5.0,-0.1983842364414343,3c,0.8293294145032204,0.23611890665953442,,,0.0146018635076461,,0.0063735301769135,,,,,0.0504304868607709,,0.02142436271328,,,,,0.0714419730187095,,0.0298947826243026,,,,,-0.12160359,,0.155389203,,,Good,79.0,CC(C)P(C(C)C)C(C)C,1.282949901,0.363380847,1.432832832,1.069451984,1.069451984,0.285758099,0.076288722,-3.009952613,-3.275363295,-6.285315909,1.677052663,-0.705821983,-0.663251219,1.369073263,-0.224140848,0.032749859,0.256890707,-0.095695495,0.017825979,0.609463179,0.048841478,-0.441575233,-0.439915452,1.959037379,1.957366957,0.195223113,0.19155465,0.037009904,0.03914515,-0.306944453,1.946278264,52.0947122,0.739956529,0.691115051,1.349419708,274.9555528,238.1292584,274.2300426,312.5074272,-54.20080017,3.034997154,17.06126307,29.49732311,12.33062598,20.90629389,10.49861177,27.84038764,17.34177587,27.84038764,0.910182313,0.08836956,0.937206862,0.848837302,0.848837302,2.940026645,1.899427709,3.758748052,1.859320343,3.758748052,1.463747669,1.253036682,2.012664682,0.759628,1.536434578,0.901493326,1.071495668,1.532569544,0.461073875,1.532569544,-2.365240995,1.550875558,-1.518128563,-3.069004122,-3.069004122,0.118411641,-0.470332114,0.859070855,0.060591411,0.798262306,3.387400814,0.960917304,3.954868638,2.993951334,3.604426655,4.896527747,0.069109277,4.899877284,4.830768007,4.830768007,3.387400814,0.960917304,3.954868638,2.993951334,3.604426655,4.896527747,0.069109277,4.899877284,4.830768007,4.830768007,6.742231416,1.178799834,6.826509422,5.647709589,6.657275604,6.742231416,1.178799834,6.826509422,5.647709589,6.657275604,228.1615643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.835069266,5.859157874,7.307735821,1.448577946,1.561535649,18.40593866,22.86648971,29.02541268,6.158922965,6.158922965,56.62406259,7.506457705,59.50151579,51.99505809,51.99505809,203.0681027,1.813327911,204.0717873,202.2584594,203.7040943,16.3810429,3.674263051,17.65173285,13.9774698,13.9774698,0.0,0.0,0.0,0,0,60.06933402,7.597608602,61.92134426,54.32373566,56.57324192,0.0,0.0,0.0,0,0,16.3810429,3.674263051,17.65173285,13.9774698,13.9774698,11.54903704,3.236029001,13.18885769,9.952828692,12.28101245,60.06933402,7.597608602,61.92134426,54.32373566,56.57324192,39.83014582,16.08093497,47.21582457,31.1348896,46.13908457,0.278151475,56.62406259,7.506457705,59.50151579,51.99505809,51.99505809,203.5706607,1.799271302,-0.064791344,258.0343221
3d-pcpt3,0.0,0.8615706268020155,15.331313576197411,5.104790273061362,8.976524259461357,-27.06072227464277,-24.95291766223133,-19.48228931612315,-22.941749521708555,-20.197650214976115,9.820524617765232,-4.563249521881763,10.10792399662346,1.3742459375705436,15.855911568080822,-0.4656120932280868,3.128135158050055,14.273959967098117,1.6641553538072758,-1.0040152961150843,14.536886472812483,-11.616456978745308,-19.157866873233523,15.521448972823586,13.920044575166184,17.943635875186338,,,,,,,,,,,,,,-1.55559619966229,10.359555330139536,-30.782481476740596,-29.797291467242182,-2.621107432667277,9.627879182904476,-26.310848350563703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.0091,15.331313576197411,02-ts-rxt-c1,15.855911568080822,14-ts-t1-t2,14-ts-t1-t2,-0.5245979918834092,16.86372022518708,16.86372022518708,17-ts-t2-t3-corr_1.0,17-ts-t2-t3-corr_1.0,-1.5324066489896673,16.034390810683856,16.034390810683856,17-ts-t2-t3-corr_3.5,17-ts-t2-t3-corr_3.5,-0.7030772344864431,15.798271904024324,15.855911568080822,14-ts-t1-t2,14-ts-t1-t2,-0.5245979918834092,3d,0.8293294145032242,0.17847924260303394,,,0.0080783080016341,,0.0009876024285201,,,,,0.0195659874136885,,0.0028258920890767,,,,,0.0235876060075415,,0.0036570594453829,,,,,0.237290928,,0.740487787,,,Good,70.0,C1CCC(P(C2CCCC2)C2CCCC2)C1,1.301924664,0.132694045,1.332618469,1.199924424,1.319719718,0.281155223,0.067332266,-7.269515886,-3.30625657,-10.57577246,1.628510552,-0.681839021,-0.647655212,1.32949414,-0.224223381,0.02774976,0.251973141,-0.098236811,0.019151356,0.594954352,0.046478516,-0.446027342,-0.444396046,1.961986608,1.960680935,0.211587752,0.210249773,0.031107183,0.03354152,-0.30439266,1.941569998,51.79628026,0.787692605,0.74121409,1.382646957,289.8039852,242.649256,296.7050081,330.0576465,-54.20141138,3.591957628,18.42595821,31.30303717,12.51781874,18.00482181,8.481880727,23.35107612,14.86919539,21.61908697,0.931965181,0.062741914,0.953147502,0.890405588,0.901450867,2.7325584,3.390839925,4.600174721,1.209334796,3.674869282,1.500889431,2.030818806,2.528941831,0.498123025,2.063219489,0.670753181,1.386336612,1.803703771,0.417367159,0.855100654,-2.171642612,2.762193748,-0.987404532,-3.74959828,-2.918320143,0.105884672,-0.448036951,0.802312146,0.052467932,0.772696333,3.96374798,1.540391207,4.640402045,3.100010837,3.698291044,6.053483723,0.448284191,6.07543897,5.627154779,6.009929132,3.823475057,1.6228988,4.640402045,3.017503244,3.517146835,6.053483723,0.448284191,6.07543897,5.627154779,6.009929132,6.867080096,1.576128645,7.255078692,5.678950047,7.044129368,7.206308094,2.030230432,7.709180479,5.678950047,7.475107929,299.0808536,0.024326084,5.113427856,5.113427856,0.0,0.0,0.039870714,7.37859542,7.37859542,0.0,0.0,3.166366659,10.43708255,11.33656055,0.899478003,3.363629369,34.16051001,39.07357366,52.34382459,13.27025093,33.68466016,54.75794561,21.49438655,74.13372191,52.63933536,52.63933536,277.9944064,9.90783597,279.1723884,269.2645525,279.0978952,15.13869635,6.811977015,21.29775648,14.48577946,15.02651217,2.35e-05,0.72794964,0.72794964,0,0,83.88937815,10.31606008,88.03403865,77.71797857,86.11267118,3.43e-05,0.963008292,0.963008292,0,0,15.16168911,10.54481073,25.03059019,14.48577946,15.02651217,11.43487656,8.421624278,18.28764288,9.866018606,11.61372528,83.88951166,8.676688914,88.03403865,79.35734974,86.11267118,45.94530266,28.55158049,61.07236195,32.52078147,44.51143437,0.196909725,54.7822717,26.60781441,79.24714977,52.63933536,52.63933536,278.2103207,1.800890219,-0.064760179,349.5026166
