0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000042e-02	7.000000000000000666e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000021e-03	0.000000000000000000e+00	2.000000000000000042e-03
1.000000000000000000e+01	2.093333141953924459e-06	1.111844099140163685e-08	1.240931896205776541e-15	3.404918504047449988e-04	5.231063709847830163e-06	2.088889551722077382e-23	5.124678345815456670e-09	1.124074844815732408e-08	8.004026244072714858e-10	1.005257243218380688e-17	1.343834596920132594e-04	4.382043864422325319e-12	1.951612939864591847e-02	6.999103219257396535e-02	1.433512671181289434e-04	6.743576841595473419e-12	3.735936570056561028e-06	2.289751521178610752e-06	1.513192491008897612e-03	1.383388529234106995e-03
2.000000000000000000e+01	1.306954218757416744e-06	6.845765143744835529e-09	7.640575086239205914e-16	5.351438636171389250e-04	5.395458891246444562e-06	2.154536518298011215e-23	3.155346010877833510e-09	8.493694324492008940e-09	7.283895985674884922e-10	9.151947759720298620e-18	2.059103817082398168e-04	1.708129557326291889e-12	1.924641131184504084e-02	6.998748405171283105e-02	2.184263299955284063e-04	1.425794475105440370e-11	7.119746748489793791e-06	1.560259769187398184e-06	1.249103582178663239e-03	1.046313712027582615e-03
3.000000000000000000e+01	8.996833004681918763e-07	4.670099198755483593e-09	5.212309048749448646e-16	6.613604749687011395e-04	5.487969307603797650e-06	2.191478156045747825e-23	2.152549604181026026e-09	6.768136305130338166e-09	6.666805166912579640e-10	8.377759888667975414e-18	2.496836570411427401e-04	8.094301041409386181e-13	1.907324503601942958e-02	6.998430275805736511e-02	2.653808989839115742e-04	2.194203270398364478e-11	1.020858401260728789e-05	1.166875664372686051e-06	1.080220189824838582e-03	8.328702812494234763e-04
4.000000000000000000e+01	6.601735693757009254e-07	3.405094757373486470e-09	3.800434524039290955e-16	7.503922646755385468e-04	5.555843616762869272e-06	2.218581998935228406e-23	1.569488537034172695e-09	5.581447750654160175e-09	6.125440978443060092e-10	7.697759091540849986e-18	2.788175317562015688e-04	4.358289696567562380e-13	1.895218179227370001e-02	6.998140214384133972e-02	2.974153879150130838e-04	2.973712867475356781e-11	1.304137026081414805e-05	9.268093360752229303e-07	9.627093846625279193e-04	6.857454698847956524e-04
5.000000000000000000e+01	5.067429490496789063e-07	2.601358002632484498e-09	2.903381983059521975e-16	8.168445575666583719e-04	5.610446010492845625e-06	2.240386045045193197e-23	1.199032044416213824e-09	4.714920075954737769e-09	5.644706488347610276e-10	7.093618984396391879e-18	2.993313671832760372e-04	2.567883802798875192e-13	1.886255645524903199e-02	6.997874089462340075e-02	3.205904725599904794e-04	3.761788496664491328e-11	1.564805727768051312e-05	7.676606693097791374e-07	8.761624706747142555e-04	5.783664259695360911e-04
6.000000000000000000e+01	4.021982739937274305e-07	2.057111085609170873e-09	2.295946679256681091e-16	8.684956548282045169e-04	5.656365586388667905e-06	2.258722832577846732e-23	9.481782357398282959e-10	4.054620652464863814e-09	5.214647193605292211e-10	6.553057477023951740e-18	3.143730481545737600e-04	1.617634516587203889e-13	1.879341411946121657e-02	6.997628988106889547e-02	3.380831670857924491e-04	4.556920711668133964e-11	1.805318631089755836e-05	6.557011104649873440e-07	8.097537345657918441e-04	4.966920894940573140e-04
7.000000000000000000e+01	3.275572815595616511e-07	1.670441917068721868e-09	1.864384282674128524e-16	9.098850983462081644e-04	5.695994834623544864e-06	2.274547740882188113e-23	7.699544940887811246e-10	3.535174493638859589e-09	4.827931656146188529e-10	6.066945872895830820e-18	3.257453142139744525e-04	1.072937489470692286e-13	1.873838955672901124e-02	6.997402594439680601e-02	3.517193698173212008e-04	5.358068568825896840e-11	2.027752439486650498e-05	5.733410531701969033e-07	7.571928807091670094e-04	4.325942519810082828e-04
8.000000000000000000e+01	2.722789355684221072e-07	1.385214696076805466e-09	1.546041489748745682e-16	9.438482225992713250e-04	5.730782442350004906e-06	2.288439265783725504e-23	6.384870485686200174e-10	3.116305047279884011e-09	4.478807746670204060e-10	5.628086408057295998e-18	3.345520820808172997e-04	7.413583336570309131e-14	1.869352429995223275e-02	6.997192974504197471e-02	3.626223370389974584e-04	6.164454104699556610e-11	2.233896299050960182e-05	5.106100185732582966e-07	7.145698123620720021e-04	3.810389533302848243e-04
9.000000000000000000e+01	2.301150343496508435e-07	1.168370521033481535e-09	1.304021180232091330e-16	9.722515196250536371e-04	5.761693406422415588e-06	2.300782753817238552e-23	5.385385656847597576e-10	2.771798490252358306e-09	4.162550503919370874e-10	5.230550957806609453e-18	3.415051854732977215e-04	5.295294334415359992e-14	1.865622355161195706e-02	6.996998473540656793e-02	3.715204500668696985e-04	6.975466261330061335e-11	2.425308517743148012e-05	4.614805793438861217e-07	6.793236158681412217e-04	3.387413947765574606e-04
1.000000000000000000e+02	1.971646159448381595e-07	9.993795148166772618e-10	1.115409908481197206e-16	9.963760888828054017e-04	5.789413703165571486e-06	2.311852131854271725e-23	4.606465072810906935e-10	2.483842590915435547e-09	3.875219984513869799e-10	4.869389421493374870e-18	3.470827708549467910e-04	3.887388547181463755e-14	1.862471375389293179e-02	6.996817655808365566e-02	3.789062127714451370e-04	7.790608881122377766e-11	2.603356278524081324e-05	4.221178612718236133e-07	6.497059807157101264e-04	3.034674483591924652e-04
1.100000000000000000e+02	1.708862182371478466e-07	8.649262412149376869e-10	9.653462838498123283e-17	1.017132022662396718e-03	5.814453956297294409e-06	2.321851304227704022e-23	3.986735722908167464e-10	2.239896317704361044e-09	3.613465679844507437e-10	4.540389246719597785e-18	3.516169706331564396e-04	2.920209921923681997e-14	1.859774014556008284e-02	6.996649264234219845e-02	3.851243282911040260e-04	8.609469349976228429e-11	2.769245626038435785e-05	3.899775594359255475e-07	6.244818329293086142e-04	2.736448197292036489e-04
1.200000000000000000e+02	1.495644348942814917e-07	7.560573452599232417e-10	8.438374451458312556e-17	1.035184536745063950e-03	5.837207530484779603e-06	2.330937350900052334e-23	3.484930068948987293e-10	2.030868892291588760e-09	3.374414055734447466e-10	4.239936313094739645e-18	3.553449643580315859e-04	2.236952007897663743e-14	1.857438927430960646e-02	6.996492191051996434e-02	3.904230538382163682e-04	9.431698324408728604e-11	2.924045019130720792e-05	3.633119209269682591e-07	6.027536154781682485e-04	2.481352764578673631e-04
