0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000042e-02	7.000000000000000666e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000021e-03	0.000000000000000000e+00	2.000000000000000042e-03
1.000000000000000000e+01	1.855037770859248887e-06	2.172607935100450839e-08	7.221317642825068869e-16	1.415768080391653920e-04	9.719088073516447082e-07	1.287647313326031268e-24	4.136012598210851009e-09	5.849500329641824278e-06	3.896394771624807356e-06	1.033006656244997446e-15	3.151202550576041655e-04	3.441165005351288169e-12	1.905496561345461012e-02	6.951753803897300910e-02	7.975822160847627351e-04	4.577595973413453148e-13	4.775936569893892759e-04	2.328818207033742112e-06	1.526046595676141529e-03	1.215583970984871615e-03
2.000000000000000000e+01	1.181725429842953924e-06	1.347826691769886497e-08	4.479908462092286647e-16	2.176780531706265780e-04	9.712454374097304662e-07	1.286768674664129294e-24	2.565870500658272509e-09	3.873856893904211582e-06	2.635385358896923014e-06	6.987263886454266022e-16	4.419504014463609444e-04	1.396473881951895087e-12	1.855654205292424710e-02	6.922006040857264786e-02	1.221889992873800845e-03	9.126445279584229957e-13	7.763329597177896346e-04	1.764022828202839381e-06	1.328165242273998030e-03	8.897428802486906764e-04
3.000000000000000000e+01	8.548642116190164908e-07	9.576890229387298628e-09	3.183168271241315360e-16	2.683603979274322014e-04	9.710219529763684288e-07	1.286472681320559014e-24	1.823162219254999682e-09	2.864505493836687474e-06	1.970737668200544673e-06	5.225251123950234444e-16	5.098644680915446472e-04	7.307925821547116645e-13	1.822665365158511117e-02	6.900775442315267016e-02	1.502110044938953677e-03	1.367363992286547481e-12	9.893038158583448288e-04	1.469341365366405359e-06	1.212163918474469700e-03	7.052381272801119729e-04
4.000000000000000000e+01	6.633061606063856677e-07	7.331990114287266262e-09	2.437008021733342269e-16	3.057896031171075755e-04	9.708247150781598177e-07	1.286211408803971799e-24	1.395798606491946967e-09	2.253998304119121766e-06	1.561402871271418715e-06	4.140042854493124326e-16	5.519676086972937368e-04	4.399750864752715530e-13	1.798404592048086226e-02	6.884406585839107640e-02	1.707901750306258263e-03	1.821988041403813139e-12	1.153401912200212797e-03	1.286436079779539868e-06	1.134211655220989214e-03	5.848169133441694393e-04
5.000000000000000000e+01	5.379742525354630590e-07	5.883880822809099245e-09	1.955685230225823962e-16	3.351467016112249348e-04	9.706233821444097784e-07	1.285944686798935574e-24	1.120120699269393418e-09	1.845837825751897239e-06	1.284499477653374378e-06	3.405908620066705695e-16	5.804489746539854590e-04	2.894163014344308714e-13	1.779434227913119504e-02	6.871179079723128968e-02	1.868658177422685305e-03	2.276518906826696805e-12	1.285954077632042031e-03	1.160869731719364510e-06	1.077436648570764561e-03	4.993094056877480161e-04
6.000000000000000000e+01	4.498171833233439080e-07	4.877007364014499544e-09	1.621020473462467570e-16	3.590986165460955054e-04	9.704207015243729831e-07	1.285676166485502085e-24	9.284412303653674865e-10	1.554194983796023557e-06	1.085007554740198025e-06	2.876997335451598114e-16	6.008690500972297191e-04	2.023355007593317605e-13	1.763993306777829340e-02	6.860146073484003904e-02	1.999408315257176095e-03	2.730955036208273332e-12	1.396483834172437951e-03	1.068803415115982569e-06	1.033829490367664224e-03	4.350980386651310747e-04
7.000000000000000000e+01	3.845504273911415504e-07	4.138814081357549463e-09	1.375659675453697782e-16	3.791916911147044959e-04	9.702206307640009783e-07	1.285411096426446301e-24	7.879106436186204750e-10	1.335687871729257169e-06	9.346358942604052364e-07	2.478310219545165771e-16	6.161312586170187644e-04	1.478790473614253435e-13	1.751064654575797477e-02	6.850731011009707216e-02	2.108821148519934071e-03	3.185296652865992054e-12	1.490785030192345699e-03	9.981025680611494478e-07	9.990508327239330192e-04	3.849157742541270627e-04
8.000000000000000000e+01	3.343526520821210730e-07	3.575830497590977708e-09	1.188535104420953342e-16	3.963994397073546984e-04	9.700257442044242331e-07	1.285152890104480420e-24	6.807348872175355973e-10	1.166054954632226040e-06	8.173606191228215544e-07	2.167367644625762694e-16	6.279005969316445515e-04	1.117916949298238555e-13	1.740009883486370174e-02	6.842556918304248947e-02	2.202331413889120973e-03	3.639545710227337145e-12	1.572643426954385996e-03	9.419170040624540596e-07	9.705240873969162626e-04	3.445073200651955657e-04
9.000000000000000000e+01	2.945898051698485556e-07	3.133180696900924352e-09	1.041407094924447710e-16	4.113729748602531957e-04	9.698380258021848722e-07	1.284904177615886055e-24	5.964671861129560884e-10	1.030677143908594376e-06	7.234315258394245134e-07	1.918321107512155683e-16	6.372002498313647815e-04	8.678315260110782973e-14	1.730403131756208177e-02	6.835363894908100257e-02	2.283561300750350329e-03	4.093705165982527280e-12	1.644667777273447042e-03	8.960749763774958510e-07	9.466123686073355144e-04	3.112042638872671648e-04
