0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000042e-02	7.000000000000000666e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000021e-03	0.000000000000000000e+00	2.000000000000000042e-03
1.000000000000000000e+00	2.425092469937214826e-06	1.032329432819003606e-08	7.629881752715652731e-13	6.608357879754466968e-06	2.633942078054236969e-08	9.617357266784706468e-28	3.326837737241926642e-09	3.243806600551450703e-04	1.020683696796364435e-04	1.899969185217035648e-14	3.189294513279691132e-06	5.881073487773881293e-12	1.906832922985440826e-02	6.940252119319752222e-02	6.006681013156086289e-04	5.922594638118266842e-17	4.953840976828528808e-04	2.422515411151229467e-06	1.556443192394521774e-03	1.558098928221445401e-03
2.000000000000000000e+00	2.427257735542105884e-06	9.976618429609485616e-09	7.373655779206774923e-13	1.243768640302106429e-05	2.340147721821109800e-08	8.544620965744555851e-28	3.228968366041856236e-09	3.155736143748708923e-04	9.817766137199602009e-05	1.827555125793782756e-14	7.299818265049224950e-06	5.891580114734522491e-12	1.841153922456958275e-02	6.874686354993651827e-02	1.260436268328341946e-03	9.086486251648356756e-17	1.154935387195712938e-03	2.431058565261208703e-06	1.559185224813464544e-03	1.556747522249545511e-03
3.000000000000000000e+00	2.429726936445281503e-06	9.645205695499572405e-09	7.128710716758540295e-13	1.807085699257773059e-05	2.243398789976202215e-08	8.191359955813671857e-28	3.136127707050101819e-09	3.072627259653868043e-04	9.413605595871230849e-05	1.752331791273624108e-14	1.124290171808520818e-05	5.903572985703547245e-12	1.778183794851447702e-02	6.811842721523667099e-02	1.892815686481280190e-03	1.203603275263345807e-16	1.787414294798940224e-03	2.439666473960271880e-06	1.561943172446993416e-03	1.555579600607642039e-03
4.000000000000000000e+00	2.432227322917999050e-06	9.327230877428622263e-09	6.893697533348426339e-13	2.351719227609839585e-05	2.191442163049726140e-08	8.001649846474179666e-28	3.046145705393669799e-09	2.991524017699111887e-04	9.030839222724859475e-05	1.681090525612447559e-14	1.502613718399142740e-05	5.915729750380869148e-12	1.717794391053494366e-02	6.751565201583081821e-02	2.499374121353070775e-03	1.489481985719058878e-16	2.394017677503241029e-03	2.448077035376643079e-06	1.564633195150430273e-03	1.554503209044184138e-03
5.000000000000000000e+00	2.434754355634431154e-06	9.021972431038111967e-09	6.668082940096468523e-13	2.878447658815005576e-05	2.156957297812031522e-08	7.875734676109060350e-28	2.958919739077429781e-09	2.912395344806586192e-04	8.667935145350513456e-05	1.613546196396791448e-14	1.865796304881949815e-05	5.928028772247904908e-12	1.659850426908008117e-02	6.693719822475663328e-02	3.081459738292096229e-03	1.769929501722618341e-16	2.976100854200479200e-03	2.456296897731627420e-06	1.567257763626497607e-03	1.553512390966168893e-03
6.000000000000000000e+00	2.437300898181695789e-06	8.728750336177632240e-09	6.451364338394319332e-13	3.387989574469829613e-05	2.131207222061879269e-08	7.781712990336111682e-28	2.874352978533242660e-09	2.835211785361408526e-04	8.323557494605326242e-05	1.549450154952184079e-14	2.214621566070474611e-05	5.940435668280275113e-12	1.604225914268090844e-02	6.638181803637081824e-02	3.640328179289760956e-03	2.046545510706606837e-16	3.534925076595081799e-03	2.464329338652288822e-06	1.569818250196861010e-03	1.552600689795745380e-03
7.000000000000000000e+00	2.439860520798546312e-06	8.446933456449129126e-09	6.243075259307016579e-13	3.881021673896103703e-05	2.110491001706732394e-08	7.706071505905202806e-28	2.792352648365843691e-09	2.759941623724874722e-04	7.996482664117727135e-05	1.488574648598604615e-14	2.549820266151953306e-05	5.952919360956895455e-12	1.550803140440834560e-02	6.584834522609156471e-02	4.177152976569816281e-03	2.320189581742156628e-16	4.071668842341984000e-03	2.472177670048321024e-06	1.572316021049076796e-03	1.551762169986154859e-03
8.000000000000000000e+00	2.442427465318470098e-06	8.175936083372153666e-09	6.042782809387376944e-13	4.358183517299520966e-05	2.093024433019550987e-08	7.642295529569455473e-28	2.712830088061540509e-09	2.686551567102542248e-04	7.685588689693030856e-05	1.430710843760884364e-14	2.872073778296494606e-05	5.965451923316949675e-12	1.499472156790323737e-02	6.533569018693978492e-02	4.693030550843047335e-03	2.591385150043435938e-16	4.587432995904255559e-03	2.479845238818484071e-06	1.574752437313271976e-03	1.550991385935663030e-03
9.000000000000000000e+00	2.444996540147187683e-06	7.915213311976635826e-09	5.850084252805688675e-13	4.820081467110645315e-05	2.077809238507153285e-08	7.586740033833387785e-28	2.635700417245520527e-09	2.615007032813484815e-04	7.389844823613446446e-05	1.375666885382062826e-14	3.182018653872118667e-05	5.978008081315799828e-12	1.450130084663493746e-02	6.484283310262473066e-02	5.188987083913865379e-03	2.860480474040320537e-16	5.083247671032578401e-03	2.487335384721095581e-06	1.577128842145029833e-03	1.550283321657303830e-03
1.000000000000000000e+01	2.447563092717933718e-06	7.664257498637705693e-09	5.664604393357785757e-13	5.267291315869154544e-05	2.064219379393561737e-08	7.537119152725856375e-28	2.560882364268816221e-09	2.545272496334497598e-04	7.108302665039019775e-05	1.323266245977946397e-14	3.480250348921505864e-05	5.990565092849493728e-12	1.402680549395096156e-02	6.436881838593855321e-02	5.665984117550568015e-03	3.127723163351856666e-16	5.560077945203621176e-03	2.494651455604247257e-06	1.579446566239312792e-03	1.549633362067897278e-03
1.100000000000000000e+01	2.450122928633828196e-06	7.422594888113006403e-09	5.485993081529501112e-13	5.700360401926451260e-05	2.051922710952259377e-08	7.492220120589187076e-28	2.488298040390288355e-09	2.477311728447719732e-04	6.840088160343132571e-05	1.273346236615456775e-14	3.767326597014523037e-05	6.003102365392788622e-12	1.357033165695508727e-02	6.391274961123076526e-02	6.124923654739290561e-03	3.393299245651624130e-16	6.018828987925529950e-03	2.501796785140310167e-06	1.581706921381568478e-03	1.549037242900393229e-03
1.200000000000000000e+01	2.452672310690742630e-06	7.189782813795775771e-09	5.313923145221428129e-13	6.119809753718490487e-05	2.040604659061381865e-08	7.450894327611966604e-28	2.417872804416884436e-09	2.411088070526429185e-04	6.584394716454472550e-05	1.225756725066295931e-14	4.043770452585017475e-05	6.015601463586180203e-12	1.313103070782329143e-02	6.347378492512599502e-02	6.566652779399768762e-03	3.657352925884042027e-16	6.460350721650155552e-03	2.508774697125237239e-06	1.583911202415128625e-03	1.548491043496688603e-03
1.300000000000000000e+01	2.455207865829914263e-06	6.965406921373664278e-09	5.148088337772560231e-13	6.526135638312163291e-05	2.030119164849205965e-08	7.412608466565584335e-28	2.349535035378382237e-09	2.346564567306366257e-04	6.340476775338943277e-05	1.180358939788366752e-14	4.310073032137758261e-05	6.028045664435276151e-12	1.270810502774284700e-02	6.305113288663474758e-02	6.991967843686549416e-03	3.920001490972537922e-16	6.885442044407933358e-03	2.515588490532649115e-06	1.586060683117710216e-03	1.547991127895074820e-03
1.400000000000000000e+01	2.457726579805630139e-06	6.749078910512984254e-09	4.988201668853371772e-13	6.919811297542321669e-05	2.020315897539302788e-08	7.376813632143660349e-28	2.283216016796273605e-09	2.283704179073224464e-04	6.107644378057758945e-05	1.137024458108879362e-14	4.566695994739076899e-05	6.040419941067540911e-12	1.230080416641449702e-02	6.264404869003832588e-02	7.401618269908996628e-03	4.181341688489615071e-16	7.294854663010261198e-03	2.522241437813217734e-06	1.588156616274875388e-03	1.547534137730724327e-03
1.500000000000000000e+01	2.460225773154344617e-06	6.540434430538332463e-09	4.833993849175933114e-13	7.301288316137604663e-05	2.011103931112804905e-08	7.343177824635760403e-28	2.218849776921887953e-09	2.222469901180729786e-04	5.885258112724950992e-05	1.095634265862393192e-14	4.814073788948970050e-05	6.052710854899232896e-12	1.190842135610403925e-02	6.225183072704044973e-02	7.796310010848944878e-03	4.441455881192266570e-16	7.689296580781494923e-03	2.528736790666717288e-06	1.590200236028724724e-03	1.547116971407226432e-03
1.600000000000000000e+01	2.462703038676126215e-06	6.339131087287073725e-09	4.685211817372519739e-13	7.670997984845924738e-05	2.002406482052844432e-08	7.311420683088209642e-28	2.156372934293410341e-09	2.162824872552977014e-04	5.672724663571068212e-05	1.056077928914587952e-14	5.052615692032187380e-05	6.064906256716845221e-12	1.153029033396584142e-02	6.187381745396243471e-02	8.176708702957785277e-03	4.700415183818136327e-16	8.069435275325900769e-03	2.535077755721872363e-06	1.592192750804905747e-03	1.546736748660408568e-03
