0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000021e-03	2.000000000000000042e-02	7.000000000000000666e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000056e-01	1.565627529540336484e-03	2.975003244208017011e-07	1.092540392404159885e-13	8.969764863799154951e-05	2.303884737012472281e-07	9.993415048986022225e-26	4.207400226988186139e-07	3.371842222883508419e-04	1.639591349531117401e-06	1.257061033419256657e-13	2.451189564003145220e-06	1.911835089221693498e-02	6.954595100359979576e-02	4.540489964003558603e-04	3.765576904955245268e-16	4.521790164510408692e-04
2.000000000000000111e-01	1.503949034188237612e-03	2.784472119526057603e-07	1.022569729303026688e-13	1.734743339681373106e-04	2.278491857237457934e-07	9.883269961053712957e-26	3.938211250887043805e-07	3.156275998552193350e-04	1.525188850471325579e-06	1.169350261554075965e-13	2.261862697990424186e-06	1.862778376036521369e-02	6.911755796262801510e-02	8.824420373721450842e-04	7.274731783877388863e-16	8.806889992182873441e-04
3.000000000000000444e-01	1.445622944193136576e-03	2.610720323664847464e-07	9.587611080516951013e-14	2.519532525958141840e-04	2.265837088070040880e-07	9.828378169546548258e-26	3.692700510728771235e-07	2.959654147079744798e-04	1.421811111305306519e-06	1.090091984661982788e-13	2.089825697305521635e-06	1.817007625495604961e-02	6.871862526443930919e-02	1.281374735560841457e-03	1.075733340925582549e-15	1.279726340630644478e-03
4.000000000000000222e-01	1.390406035365402944e-03	2.451868883794512533e-07	9.004244945411714052e-14	3.255957010960212200e-04	2.256639927281801683e-07	9.788484227134442889e-26	3.468220033063581500e-07	2.779860249907612282e-04	1.328107583663520208e-06	1.018250761908736901e-13	1.933228943904096324e-06	1.774218198075608668e-02	6.834635571582477198e-02	1.653644284175362616e-03	1.422359583231394143e-15	1.652090512495723315e-03
5.000000000000000000e-01	1.338076908414552024e-03	2.306291392485730098e-07	8.469626067972255377e-14	3.948113231396866785e-04	2.249037498720440595e-07	9.755507653799417411e-26	3.262477242531066817e-07	2.615061618530452889e-04	1.242926172750314342e-06	9.529433031414903131e-14	1.790449813264864031e-06	1.734141506191249835e-02	6.799828942385359454e-02	2.001710576146520110e-03	1.767710543240952578e-15	2.000242746126834961e-03
6.000000000000000888e-01	1.288433728473066444e-03	2.172574744397643622e-07	7.978564959190075321e-14	4.599654924962319523e-04	2.242389746082964583e-07	9.726672117813797313e-26	3.073479806832679022e-07	2.463665319429892016e-04	1.165279542597888366e-06	8.934126357476652390e-14	1.660061473197505319e-06	1.696539875414626586e-02	6.767225538412034724e-02	2.327744615879770440e-03	2.111974307906400918e-15	2.326355097271109139e-03
7.000000000000000666e-01	1.241292220458401494e-03	2.049486755969612695e-07	7.526536547324568354e-14	5.213851225283266467e-04	2.236406281781620625e-07	9.700718023311924167e-26	2.899490130183817188e-07	2.324281879265991866e-04	1.094317856950645643e-06	8.390072055948819711e-14	1.540806376897236141e-06	1.661202256482333106e-02	6.736633077304218786e-02	2.633669226957923749e-03	2.455272387939625203e-15	2.632351268386436561e-03
8.000000000000000444e-01	1.196483888670242784e-03	1.935949335939310613e-07	7.109581649295572483e-14	5.793635509824268410e-04	2.230932327561054087e-07	9.676973998448803408e-26	2.738987634076521258e-07	2.195695192652147548e-04	1.029306609959000728e-06	7.891638802349906827e-14	1.431573696252636749e-06	1.627940627491587106e-02	6.707880683893155394e-02	2.921193161068532957e-03	2.797693939183149116e-15	2.919940761144101515e-03
9.000000000000000222e-01	1.153854436056505738e-03	1.831016144324658764e-07	6.724224925513519080e-14	6.341646973391974491e-04	2.225875664498004834e-07	9.655040031035837475e-26	2.590637337794150818e-07	2.076837449413474152e-04	9.696084870749469334e-07	7.433940419899484154e-14	1.331380059856944983e-06	1.596586960776748623e-02	6.680816021546345795e-02	3.191839784536618530e-03	3.139309280388980467e-15	3.190647588405612443e-03
1.000000000000000000e+00	1.113262358920215009e-03	1.733853914588761843e-07	6.367406287385333052e-14	6.860266215366580319e-04	2.221168665638876934e-07	9.634622779915587133e-26	2.453263582775712782e-07	1.966768161812050715e-04	9.146684515483906399e-07	7.012721540464155943e-14	1.239353080096109221e-06	1.566990654061632335e-02	6.655302869014771694e-02	3.446971309852350004e-03	3.480176815531014483e-15	3.445834524460626887e-03
1.100000000000000089e+00	1.074577697350106217e-03	1.643726766906014482e-07	6.036423289342274224e-14	7.351645804126267711e-04	2.216766241453501850e-07	9.615526663085957449e-26	2.325827958448858078e-07	1.864656541433590796e-04	8.640014148189670945e-07	6.624263075752573148e-14	1.154717227834987138e-06	1.539016345507148754e-02	6.631219064516055695e-02	3.687809354839525176e-03	3.820346613532128316e-15	3.686723676730496550e-03
1.200000000000000178e+00	1.037680922337342162e-03	1.559982986010075300e-07	5.728882571799909975e-14	7.817736656733453686e-04	2.212633145920413431e-07	9.597598796109780366e-26	2.207410691262909084e-07	1.769766637944503358e-04	8.171819989488807290e-07	6.265303727800791701e-14	1.076781696818636269e-06	1.512542047565276597e-02	6.608454754454566593e-02	3.915452455454431803e-03	4.159862550769173351e-15	3.914414010074076730e-03
1.300000000000000044e+00	1.002461944070749157e-03	1.482043829316144851e-07	5.442658760098805498e-14	8.260310864893838714e-04	2.208741292789876533e-07	9.580717351038709844e-26	2.097194887565784809e-07	1.681444754330216546e-04	7.738359930988684610e-07	5.932974487371009633e-14	1.004929949460323245e-06	1.487457546958981594e-02	6.586910895543851563e-02	4.130891044561587309e-03	4.498763688093648878e-15	4.129896334375379036e-03
1.400000000000000133e+00	9.688192243043779097e-04	1.409394016373181388e-07	5.175859537962407524e-14	8.680981546875178763e-04	2.205067656932612079e-07	9.564782453226361153e-26	1.994453140639214450e-07	1.599108748490332558e-04	7.336331924298925908e-07	5.624743731150097120e-14	9.386106885340576808e-07	1.463663025619837098e-02	6.566497967050263784e-02	4.335020329497470300e-03	4.837085190004799384e-15	4.334066189478259605e-03
1.500000000000000000e+00	9.366589932798688803e-04	1.341573649909935272e-07	4.926795978341065513e-14	9.081220008651649583e-04	2.201592881166895274e-07	9.549710138250371072e-26	1.898536149691134269e-07	1.522238939536516597e-04	6.962813867806054839e-07	5.338371134064686556e-14	8.773300716441603785e-07	1.441067878355486477e-02	6.547134868940351904e-02	4.528651310596599512e-03	5.174858984631438688e-15	4.527734869863139257e-03
1.600000000000000089e+00	9.058945347456751193e-04	1.278171268892454358e-07	4.693957031455681081e-14	9.462370926469391118e-04	2.198300383323284098e-07	9.535428478683593351e-26	1.808862927221330122e-07	1.450370279434118402e-04	6.615212566004384294e-07	5.071868537353319976e-14	8.206449257529020104e-07	1.419589675558311816e-02	6.528747957964037285e-02	4.712520420359737894e-03	5.512114255875622559e-15	4.711639069008572399e-03
1.700000000000000178e+00	8.764455506444531049e-04	1.218817850470738230e-07	4.475987497542624484e-14	9.825665564951390710e-04	2.195175774684565427e-07	9.521875061497752517e-26	1.724912394628702854e-07	1.383085664958722298e-04	6.291220624827092802e-07	4.823466901027154199e-14	7.681568033399458879e-07	1.399153266788347866e-02	6.511270216394424160e-02	4.887297836055860475e-03	5.848877819107908059e-15	4.886449196361821942e-03
1.800000000000000044e+00	8.482375956467268783e-04	1.163181830985075744e-07	4.271669741993917387e-14	1.017223333876749207e-03	2.192206372417663194e-07	9.508994873170366173e-26	1.646216258410108801e-07	1.320010179277975374e-04	5.988779750266707774e-07	4.591588165595981559e-14	7.195070192553487772e-07	1.379690002409093494e-02	6.494640531574759346e-02	5.053594684252513819e-03	6.185174421013149320e-15	5.052776585588140620e-03
1.900000000000000133e+00	8.212015680894964786e-04	1.110964550553005978e-07	4.079906966055439310e-14	1.050311201279473293e-03	2.189380947507859649e-07	9.496739206314784818e-26	1.572352702046982617e-07	1.260806117571683458e-04	5.706049382283185845e-07	4.374821204282881399e-14	6.743720154442837892e-07	1.361137051536415524e-02	6.478803066016713963e-02	5.211969339832983258e-03	6.521026977498205669e-15	5.211179796749731107e-03
2.000000000000000000e+00	7.952732469335454298e-04	1.061896499656147646e-07	3.899709422789798745e-14	1.081925675971565472e-03	2.186689456281598684e-07	9.485064495123731016e-26	1.502941034672383941e-07	1.205168672596204513e-04	5.441379802976087636e-07	4.171901205553398929e-14	6.324595372989279341e-07	1.343436800396532668e-02	6.463706703098964779e-02	5.362932969010488979e-03	6.856456776765972401e-15	5.362170162035983026e-03
2.100000000000000089e+00	7.703928776368149534e-04	1.015733981118271229e-07	3.730182158522357153e-14	1.112154814558323750e-03	2.184122861921021912e-07	9.473931541164179203e-26	1.437636998212608145e-07	1.152822190695683245e-04	5.193289016693080337e-07	3.981691947525726750e-14	5.935051859241524143e-07	1.326536325204955707e-02	6.449304562281328590e-02	5.506954377186812702e-03	7.191483646601153339e-15	5.506216635951935619e-03
2.200000000000000178e+00	7.465047987310615904e-04	9.722562238613495602e-08	3.570514413397011158e-14	1.141079920728661204e-03	2.181672991999200217e-07	9.463304895416942588e-26	1.376128696205930130e-07	1.103516915620301770e-04	4.960442836991088196e-07	3.803170531012811153e-14	5.572694145383955867e-07	1.310386927734278478e-02	6.435553572816177237e-02	5.644464271838310621e-03	7.526126097348426093e-15	5.643750060209847853e-03
2.300000000000000266e+00	7.235571041236803789e-04	9.312628611948745849e-08	3.419970360644160947e-14	1.168776175008062572e-03	2.179332422322265773e-07	9.453152354426043705e-26	1.318133037333826501e-07	1.057026144334703152e-04	4.741637653117271344e-07	3.635414166901986084e-14	5.235348829370605369e-07	1.294943724420039369e-02	6.422414097326702154e-02	5.775859026733084871e-03	7.860401445181367234e-15	5.775166929681319755e-03
2.400000000000000355e+00	7.015013375571292663e-04	8.925717251261444497e-08	3.277881006404333165e-14	1.195313195848426817e-03	2.177094382261091271e-07	9.443444549661922853e-26	1.263392624115454907e-07	1.013143738509016649e-04	4.535785484727371242e-07	3.477588717883116379e-14	4.921041266030305527e-07	1.280165282247370216e-02	6.409849598864197917e-02	5.901504011358137645e-03	8.194325919317458533e-15	5.900832723328459581e-03
2.500000000000000000e+00	6.802922158202869734e-04	8.560169121901032637e-08	3.143637086680363177e-14	1.220755540569066740e-03	2.174952676286661251e-07	9.434154607170391367e-26	1.211673024267060549e-07	9.716819418716691819e-05	4.341900984503178504e-07	3.328938733594374905e-14	4.627974989136861467e-07	1.266013295352769880e-02	6.397826345731030817e-02	6.021736542689812982e-03	8.527914756016011919e-15	6.021084857281909855e-03
2.600000000000000089e+00	6.598873776807908905e-04	8.214470834694911392e-08	3.016682824330256527e-14	1.245163153490675767e-03	2.172901618144025487e-07	9.425257862043143625e-26	1.162760372170623342e-07	9.324694614494917965e-05	4.159090105143181197e-07	3.188778761811699006e-14	4.354513512299084874e-07	1.252452297153108969e-02	6.386313149194369765e-02	6.136868508056408759e-03	8.861182281554036792e-15	6.136235308843324479e-03
2.700000000000000178e+00	6.402471558491693287e-04	7.887239671135195426e-08	2.896510429715755397e-14	1.268591767605595959e-03	2.170935975040255711e-07	9.416731616325401481e-26	1.116459255819496572e-07	8.953497770406157799e-05	3.986540192536585813e-07	3.056485753066274955e-14	4.099164205799345979e-07	1.239449403546546979e-02	6.375281129912785394e-02	6.247188700872208234e-03	9.194141985906913527e-15	6.246572953215686654e-03
2.800000000000000266e+00	6.213343695969503460e-04	7.577210363907275478e-08	2.782655245982760753e-14	1.291093265277892636e-03	2.169050919881110309e-07	9.408554931835898187e-26	1.072590851260672207e-07	8.601796485759025438e-05	3.823511304494432013e-07	2.931492404873705770e-14	3.860563988489683255e-07	1.226974083357420565e-02	6.364703509492782019e-02	6.352964905072221169e-03	9.526806588512047905e-15	6.352365648810936842e-03
2.900000000000000355e+00	6.031141359209103497e-04	7.283223402668721736e-08	2.674691454474774335e-14	1.312716002735447082e-03	2.167241990068059192e-07	9.400708451443368460e-26	1.030991272119006042e-07	8.268277954681008438e-05	3.669328585498994095e-07	2.813281315592644605e-14	3.637466609537322240e-07	1.214997952725032325e-02	6.354555424092184213e-02	6.454445759078206168e-03	9.859188097229242349e-15	6.453862101982652671e-03
