0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000021e-03	2.000000000000000042e-02	7.000000000000000666e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+02	1.747269875486980950e-03	2.633865362247633691e-12	1.103231322911290521e-15	2.046682731827478797e-04	1.210655623837914224e-05	9.775328372913217972e-26	8.522785559140449581e-08	1.098543988753957669e-09	2.691430520395431337e-05	2.848754690986726370e-06	3.426673686193083639e-16	3.052952017827284098e-06	1.850892223830790523e-02	6.874059114785545377e-02	1.259408852144519933e-03	3.041723945716508354e-13	1.244453540910640029e-03
2.000000000000000000e+02	1.572260647478363263e-03	2.216282686780871733e-12	9.283209823850585152e-16	3.853304655780051568e-04	1.238147617308684017e-05	9.997309967386249815e-26	7.171551875672515676e-08	9.244637378008610806e-10	2.264949702826605428e-05	2.361264633692054803e-06	3.036893327987274572e-16	2.472003543602350587e-06	1.730805069480087846e-02	6.771610329942806539e-02	2.283896700571864079e-03	6.546878813422501253e-13	2.269153959110093745e-03
3.000000000000000000e+02	1.423588149396287812e-03	1.890117655880903456e-12	7.917022001090367730e-16	5.385612846321018599e-04	1.242932408815533894e-05	1.003594433116933777e-25	6.116131710877808801e-08	7.884745494877859527e-10	1.931785196714898810e-05	1.988236215180754345e-06	2.718048685804327805e-16	2.026603163668572781e-06	1.630241827401940000e-02	6.686035935799203300e-02	3.139640642007911209e-03	1.008909880860641806e-12	3.125223080695394701e-03
4.000000000000000000e+02	1.295774679489910489e-03	1.630284674130608608e-12	6.828675237994878508e-16	6.700288153647026516e-04	1.242532549166821042e-05	1.003271570200763007e-25	5.275351913976464429e-08	6.801288490842831993e-10	1.666343170881428562e-05	1.696255757849860645e-06	2.451874842498309035e-16	1.679032033751315455e-06	1.544832877841329291e-02	6.613507445360612691e-02	3.864925546393862404e-03	1.363610517453613281e-12	3.850803963780488007e-03
5.000000000000000000e+02	1.184775095364488549e-03	1.419802661945194040e-12	5.947041909129952831e-16	7.839899218544452283e-04	1.240480511667673924e-05	1.001614671333707603e-25	4.594264308104936520e-08	5.923529246469758876e-10	1.451294613782414820e-05	1.463316435573668563e-06	2.226010511736026337e-16	1.403692025228338674e-06	1.471430043003971351e-02	6.551284982907230880e-02	4.487150170927700459e-03	1.717919596286806613e-12	4.473282047657305485e-03
6.000000000000000000e+02	1.087534571284465507e-03	1.246830595816232334e-12	5.222524232407953280e-16	8.836602973488455037e-04	1.237884212385222482e-05	9.995183132389805861e-26	4.034553151863840809e-08	5.202133546452446311e-10	1.274553591168603456e-05	1.274432833551857864e-06	2.031770311341673597e-16	1.182731443452862086e-06	1.407705892811380970e-02	6.497350561898486421e-02	5.026494381015163271e-03	2.071550343263993010e-12	5.012841103986001752e-03
7.000000000000000000e+02	1.001700986388644275e-03	1.102898479396982150e-12	4.619644444205891642e-16	9.715105622412329280e-04	1.235166122754080757e-05	9.973236166246786086e-26	3.568810832264915291e-08	4.601806794934355614e-10	1.127473510265891401e-05	1.119106991656377117e-06	1.862857576154836804e-16	1.003404866021584167e-06	1.351901300270198780e-02	6.450183443836195185e-02	5.498165561638083433e-03	2.424416645560462247e-12	5.484694790994277917e-03
8.000000000000000000e+02	9.254327379421208337e-04	9.818130468530299090e-13	4.112461184890138848e-16	1.049470106689701174e-03	1.232502154848966845e-05	9.951726200928162319e-26	3.176996888109937724e-08	4.096738155848699211e-10	1.003731082144601684e-05	9.898033787304013880e-07	1.714585493054423566e-16	8.564257523025179187e-07	1.302661234305656224e-02	6.408615192868243049e-02	5.913848071317554488e-03	2.776512396535485293e-12	5.900533243613643487e-03
9.000000000000000000e+02	8.572665346944356203e-04	8.789577629760824724e-13	3.681637451447926257e-16	1.119068072391073794e-03	1.229966420847987204e-05	9.931251648472686883e-26	2.844172917400372228e-08	3.667685689802702027e-10	8.986122647979412253e-06	8.809968832715600697e-07	1.583385910313202703e-16	7.349059110751794659e-07	1.258924498945934375e-02	6.371732798185084090e-02	6.282672018149153617e-03	3.127865170398933981e-12	6.269491353929372221e-03
